Rank,PublicScore,PrivateScore
87,0.99207,0.99207
88,0.99206,0.99207
89,0.99206,0.99206
90,0.99206,0.99206
91,0.99206,0.99205
92,0.99206,0.99204
93,0.99205,0.99204
94,0.99204,0.99202
95,0.99204,0.992
96,0.99203,0.992
97,0.99202,0.992
98,0.99201,0.99199
99,0.992,0.99199
100,0.99199,0.99199
101,0.99199,0.99199
102,0.99198,0.99198
103,0.99198,0.99198
104,0.99198,0.99198
105,0.99197,0.99197
106,0.99197,0.99197
107,0.99197,0.99197
108,0.99197,0.99197
109,0.99197,0.99197
110,0.99196,0.99196
111,0.99196,0.99196
112,0.99196,0.99196
113,0.99196,0.99195
114,0.99196,0.99195
115,0.99196,0.99194
116,0.99195,0.99194
117,0.99195,0.99194
118,0.99195,0.99194
119,0.99194,0.99193
120,0.99194,0.99193
121,0.99194,0.99193
122,0.99193,0.99192
123,0.99193,0.99192
124,0.99193,0.99192
125,0.99193,0.99191
126,0.99192,0.99191
127,0.99192,0.9919
128,0.99191,0.9919
129,0.99191,0.99189
130,0.99191,0.99189
131,0.99191,0.99188
132,0.99191,0.99188
133,0.99191,0.99188
134,0.9919,0.99188
135,0.9919,0.99187
136,0.9919,0.99187
137,0.99189,0.99187
138,0.99188,0.99187
139,0.99188,0.99187
140,0.99188,0.99187
141,0.99187,0.99187
142,0.99187,0.99186
143,0.99186,0.99186
144,0.99186,0.99185
145,0.99186,0.99185
146,0.99185,0.99185
147,0.99185,0.99184
148,0.99185,0.99183
149,0.99185,0.99183
150,0.99185,0.99183
151,0.99184,0.99182
152,0.99184,0.99182
153,0.99183,0.99182
154,0.99182,0.99182
155,0.99182,0.99182
156,0.99182,0.99182
157,0.99182,0.99181
158,0.99182,0.99181
159,0.99182,0.99181
160,0.99181,0.9918
161,0.99181,0.9918
162,0.99181,0.9918
163,0.99181,0.9918
164,0.99181,0.9918
165,0.9918,0.9918
166,0.99179,0.99179
167,0.99179,0.99179
168,0.99179,0.99179
169,0.99179,0.99178
170,0.99179,0.99178
171,0.99178,0.99178
172,0.99178,0.99178
173,0.99178,0.99177
174,0.99177,0.99177
175,0.99177,0.99177
176,0.99177,0.99177
177,0.99177,0.99177
178,0.99177,0.99177
179,0.99177,0.99176
180,0.99177,0.99176
181,0.99177,0.99176
182,0.99176,0.99176
183,0.99176,0.99176
184,0.99176,0.99176
185,0.99176,0.99176
186,0.99176,0.99175
187,0.99176,0.99175
188,0.99176,0.99175
189,0.99175,0.99175
190,0.99175,0.99175
191,0.99175,0.99175
192,0.99175,0.99175
193,0.99175,0.99175
194,0.99175,0.99175
195,0.99175,0.99174
196,0.99175,0.99174
197,0.99175,0.99174
198,0.99175,0.99174
199,0.99175,0.99174
200,0.99175,0.99174
201,0.99174,0.99174
202,0.99174,0.99174
203,0.99174,0.99174
204,0.99174,0.99174
205,0.99174,0.99173
206,0.99174,0.99173
207,0.99174,0.99173
208,0.99174,0.99173
209,0.99174,0.99173
210,0.99174,0.99173
211,0.99174,0.99173
212,0.99174,0.99173
213,0.99174,0.99173
214,0.99174,0.99173
215,0.99174,0.99173
216,0.99174,0.99172
217,0.99173,0.99172
218,0.99173,0.99172
219,0.99173,0.99172
220,0.99173,0.99172
221,0.99173,0.99172
222,0.99173,0.99172
223,0.99173,0.99172
224,0.99173,0.99172
225,0.99173,0.99172
226,0.99173,0.99172
227,0.99173,0.99172
228,0.99173,0.99171
229,0.99173,0.99171
230,0.99173,0.99171
231,0.99173,0.99171
232,0.99172,0.99171
233,0.99172,0.99171
234,0.99172,0.99171
235,0.99172,0.99171
236,0.99172,0.99171
237,0.99172,0.99171
238,0.99172,0.99171
239,0.99172,0.99171
240,0.99172,0.99171
241,0.99172,0.99171
242,0.99172,0.99171
243,0.99172,0.99171
244,0.99172,0.9917
245,0.99172,0.9917
246,0.99172,0.9917
247,0.99172,0.9917
248,0.99172,0.9917
249,0.99172,0.9917
250,0.99172,0.9917
251,0.99172,0.9917
252,0.99172,0.9917
253,0.99172,0.9917
254,0.99172,0.9917
255,0.99172,0.9917
256,0.99172,0.9917
257,0.99172,0.9917
258,0.99172,0.9917
259,0.99172,0.9917
260,0.99172,0.9917
261,0.99172,0.9917
262,0.99172,0.9917
263,0.99172,0.9917
264,0.99172,0.9917
265,0.99172,0.9917
266,0.99172,0.9917
267,0.99172,0.9917
268,0.99172,0.9917
269,0.99172,0.9917
270,0.99172,0.9917
271,0.99172,0.9917
272,0.99172,0.9917
273,0.99172,0.9917
274,0.99172,0.99169
275,0.99172,0.99169
276,0.99172,0.99169
277,0.99172,0.99169
278,0.99172,0.99169
279,0.99172,0.99169
280,0.99172,0.99169
281,0.99172,0.99169
282,0.99172,0.99169
283,0.99172,0.99169
284,0.99172,0.99169
285,0.99172,0.99169
286,0.99172,0.99169
287,0.99172,0.99169
288,0.99172,0.99169
289,0.99172,0.99169
290,0.99172,0.99169
291,0.99172,0.99169
292,0.99172,0.99169
293,0.99172,0.99169
294,0.99172,0.99169
295,0.99172,0.99169
296,0.99172,0.99169
297,0.99172,0.99169
298,0.99172,0.99169
299,0.99172,0.99169
300,0.99172,0.99169
301,0.99172,0.99169
302,0.99172,0.99169
303,0.99172,0.99169
304,0.99172,0.99169
305,0.99172,0.99169
306,0.99172,0.99169
307,0.99172,0.99169
308,0.99172,0.99169
309,0.99172,0.99169
310,0.99172,0.99169
311,0.99172,0.99169
312,0.99172,0.99169
313,0.99172,0.99169
314,0.99172,0.99169
315,0.99172,0.99169
316,0.99172,0.99169
317,0.99172,0.99169
318,0.99172,0.99169
319,0.99172,0.99169
320,0.99172,0.99169
321,0.99172,0.99169
322,0.99172,0.99169
323,0.99172,0.99169
324,0.99172,0.99169
325,0.99172,0.99169
326,0.99172,0.99169
327,0.99172,0.99169
328,0.99172,0.99169
329,0.99172,0.99169
330,0.99171,0.99169
331,0.99171,0.99169
332,0.99171,0.99169
333,0.99171,0.99169
334,0.99171,0.99169
335,0.99171,0.99169
336,0.99171,0.99169
337,0.9917,0.99169
338,0.9917,0.99169
339,0.9917,0.99169
340,0.9917,0.99169
341,0.9917,0.99169
342,0.9917,0.99169
343,0.9917,0.99169
344,0.9917,0.99169
345,0.9917,0.99169
346,0.9917,0.99169
347,0.9917,0.99169
348,0.9917,0.99169
349,0.9917,0.99169
350,0.9917,0.99169
351,0.9917,0.99169
352,0.9917,0.99169
353,0.9917,0.99169
354,0.9917,0.99169
355,0.9917,0.99169
356,0.9917,0.99169
357,0.9917,0.99169
358,0.9917,0.99169
359,0.9917,0.99169
360,0.99169,0.99169
361,0.99169,0.99169
362,0.99169,0.99169
363,0.99169,0.99169
364,0.99169,0.99169
365,0.99169,0.99169
366,0.99169,0.99169
367,0.99169,0.99169
368,0.99169,0.99169
369,0.99169,0.99169
370,0.99169,0.99169
371,0.99169,0.99169
372,0.99169,0.99169
373,0.99169,0.99169
374,0.99168,0.99169
375,0.99168,0.99169
376,0.99168,0.99169
377,0.99168,0.99169
378,0.99168,0.99169
379,0.99168,0.99168
380,0.99168,0.99168
381,0.99168,0.99168
382,0.99168,0.99168
383,0.99168,0.99168
384,0.99168,0.99168
385,0.99168,0.99168
386,0.99168,0.99168
387,0.99168,0.99168
388,0.99168,0.99168
389,0.99168,0.99168
390,0.99168,0.99168
391,0.99168,0.99168
392,0.99168,0.99168
393,0.99168,0.99168
394,0.99168,0.99168
395,0.99168,0.99168
396,0.99168,0.99168
397,0.99168,0.99168
398,0.99168,0.99168
399,0.99168,0.99168
400,0.99167,0.99168
401,0.99167,0.99168
402,0.99167,0.99168
403,0.99167,0.99168
404,0.99167,0.99168
405,0.99167,0.99168
406,0.99167,0.99168
407,0.99167,0.99168
408,0.99167,0.99168
409,0.99167,0.99168
410,0.99167,0.99168
411,0.99167,0.99168
412,0.99167,0.99168
413,0.99167,0.99168
414,0.99167,0.99168
415,0.99167,0.99168
416,0.99167,0.99168
417,0.99167,0.99168
418,0.99167,0.99167
419,0.99167,0.99167
420,0.99167,0.99167
421,0.99167,0.99167
422,0.99167,0.99167
423,0.99167,0.99167
424,0.99167,0.99167
425,0.99167,0.99167
426,0.99167,0.99167
427,0.99167,0.99167
428,0.99167,0.99167
429,0.99167,0.99167
430,0.99167,0.99167
431,0.99167,0.99167
432,0.99167,0.99167
433,0.99167,0.99167
434,0.99167,0.99167
435,0.99167,0.99167
436,0.99167,0.99167
437,0.99167,0.99167
438,0.99167,0.99167
439,0.99167,0.99167
440,0.99167,0.99167
441,0.99167,0.99167
442,0.99167,0.99166
443,0.99167,0.99166
444,0.99167,0.99166
445,0.99167,0.99166
446,0.99167,0.99166
447,0.99167,0.99166
448,0.99167,0.99166
449,0.99167,0.99166
450,0.99167,0.99166
451,0.99167,0.99166
452,0.99167,0.99166
453,0.99167,0.99166
454,0.99167,0.99166
455,0.99167,0.99166
456,0.99167,0.99166
457,0.99167,0.99166
458,0.99167,0.99166
459,0.99167,0.99166
460,0.99167,0.99166
461,0.99167,0.99166
462,0.99167,0.99166
463,0.99167,0.99165
464,0.99167,0.99165
465,0.99166,0.99165
466,0.99166,0.99165
467,0.99166,0.99164
468,0.99166,0.99164
469,0.99166,0.99163
470,0.99165,0.99163
471,0.99165,0.99163
472,0.99165,0.99163
473,0.99165,0.99163
474,0.99165,0.99163
475,0.99165,0.99163
476,0.99164,0.99163
477,0.99164,0.99163
478,0.99164,0.99162
479,0.99164,0.99162
480,0.99164,0.99162
481,0.99164,0.99161
482,0.99164,0.99161
483,0.99164,0.9916
484,0.99164,0.99159
485,0.99164,0.99158
486,0.99163,0.99157
487,0.99162,0.99157
488,0.99159,0.99157
489,0.99159,0.99155
490,0.99159,0.99155
491,0.99158,0.99155
492,0.99157,0.99155
493,0.99156,0.99153
494,0.99156,0.99153
495,0.99156,0.99148
496,0.99154,0.99147
497,0.99154,0.99147
498,0.99153,0.99147
499,0.99148,0.99144
500,0.99148,0.99144
501,0.99147,0.99133
502,0.99147,0.99132
503,0.99144,0.99132
504,0.99143,0.99131
505,0.99142,0.9913
506,0.99141,0.99123
507,0.99131,0.99119
508,0.9913,0.99119
509,0.99127,0.99118
510,0.99126,0.99117
511,0.99118,0.99116
512,0.99112,0.99115
513,0.99111,0.99113
514,0.99111,0.99111
515,0.99111,0.99111
516,0.9911,0.99109
517,0.99109,0.99107
518,0.99106,0.99106
519,0.99105,0.99105
520,0.99104,0.99105
521,0.99104,0.99105
522,0.99103,0.99105
523,0.99103,0.99105
524,0.99103,0.99105
525,0.99103,0.99105
526,0.991,0.99105
527,0.991,0.99105
528,0.99098,0.99105
529,0.99098,0.99105
530,0.99097,0.99105
531,0.99097,0.99105
532,0.99097,0.99105
533,0.99097,0.99105
534,0.99097,0.99105
535,0.99097,0.99105
536,0.99097,0.99105
537,0.99097,0.99105
538,0.99097,0.99105
539,0.99097,0.99105
540,0.99097,0.99105
541,0.99097,0.99105
542,0.99097,0.99105
543,0.99097,0.99105
544,0.99097,0.99105
545,0.99097,0.99105
546,0.99097,0.99105
547,0.99097,0.99105
548,0.99097,0.99105
549,0.99097,0.99105
550,0.99097,0.99105
551,0.99097,0.99105
552,0.99097,0.99105
553,0.99097,0.99104
554,0.99097,0.99104
555,0.99097,0.99104
556,0.99097,0.99104
557,0.99097,0.99103
558,0.99097,0.99103
559,0.99096,0.99103
560,0.99096,0.99103
561,0.99096,0.99103
562,0.99096,0.99103
563,0.99095,0.99103
564,0.99095,0.99103
565,0.99095,0.99103
566,0.99095,0.99103
567,0.99095,0.99103
568,0.99095,0.99103
569,0.99095,0.99103
570,0.99095,0.99103
571,0.99095,0.99103
572,0.99095,0.99103
573,0.99095,0.99103
574,0.99095,0.99102
575,0.99095,0.99102
576,0.99094,0.99101
577,0.99094,0.99101
578,0.99094,0.99101
579,0.99094,0.99101
580,0.99094,0.99101
581,0.99093,0.99097
582,0.99093,0.99095
583,0.99093,0.99094
584,0.99093,0.99094
585,0.99093,0.99092
586,0.99089,0.9909
587,0.99088,0.99089
588,0.99087,0.99089
589,0.99086,0.99089
590,0.99084,0.99088
591,0.99083,0.99087
592,0.99083,0.99087
593,0.99083,0.99087
594,0.99081,0.99087
595,0.99081,0.99087
596,0.99081,0.99087
597,0.9908,0.99087
598,0.9908,0.99086
599,0.9908,0.99086
600,0.9908,0.99085
601,0.9908,0.99085
602,0.9908,0.99085
603,0.9908,0.99085
604,0.99078,0.99085
605,0.99078,0.99085
606,0.99078,0.99085
607,0.99078,0.99085
608,0.99078,0.99085
609,0.99078,0.99085
610,0.99078,0.99085
611,0.99078,0.99085
612,0.99078,0.99085
613,0.99078,0.99085
614,0.99078,0.99085
615,0.99078,0.99085
616,0.99078,0.99085
617,0.99078,0.99083
618,0.99078,0.99083
619,0.99078,0.99081
620,0.99078,0.99081
621,0.99077,0.99081
622,0.99074,0.9908
623,0.99074,0.99078
624,0.99074,0.99075
625,0.99074,0.99074
626,0.99073,0.99074
627,0.99071,0.99073
628,0.99071,0.99073
629,0.99068,0.99072
630,0.99068,0.99072
631,0.99066,0.99072
632,0.99066,0.99072
633,0.99065,0.99072
634,0.99064,0.99072
635,0.99064,0.99072
636,0.99064,0.99072
637,0.99064,0.99072
638,0.99064,0.99072
639,0.99064,0.99072
640,0.99064,0.99072
641,0.99064,0.99072
642,0.99064,0.99072
643,0.99064,0.99072
644,0.99064,0.99072
645,0.99064,0.99072
646,0.99064,0.99072
647,0.99064,0.99072
648,0.99064,0.99072
649,0.99064,0.99072
650,0.99064,0.99072
651,0.99064,0.99072
652,0.99064,0.99072
653,0.99064,0.99072
654,0.99064,0.99072
655,0.99064,0.99072
656,0.99064,0.99072
657,0.99064,0.99072
658,0.99064,0.99072
659,0.99064,0.99072
660,0.99064,0.99072
661,0.99064,0.99072
662,0.99064,0.99072
663,0.99064,0.99072
664,0.99064,0.99072
665,0.99064,0.99072
666,0.99064,0.99072
667,0.99064,0.99072
668,0.99064,0.99072
669,0.99064,0.99072
670,0.99064,0.99068
671,0.99064,0.99068
672,0.99064,0.99067
673,0.99064,0.99067
674,0.99064,0.9906
675,0.99064,0.99055
676,0.99064,0.99053
677,0.99063,0.99052
678,0.99057,0.9905
679,0.99056,0.99045
680,0.99053,0.99036
681,0.99052,0.99036
682,0.99046,0.9903
683,0.99046,0.99029
684,0.99041,0.99027
685,0.99037,0.99027
686,0.99036,0.99024
687,0.99033,0.99023
688,0.99032,0.99022
689,0.99028,0.99021
690,0.99027,0.9902
691,0.99026,0.9902
692,0.99025,0.99008
693,0.99022,0.99008
694,0.99016,0.99005
695,0.9901,0.99003
696,0.9901,0.99003
697,0.99007,0.98999
698,0.99006,0.98997
699,0.99005,0.98997
700,0.99004,0.98993
701,0.99003,0.98992
702,0.98996,0.98991
703,0.98994,0.98989
704,0.98993,0.98987
705,0.98991,0.98986
706,0.98991,0.98984
707,0.98991,0.98983
708,0.98989,0.98982
709,0.98988,0.98973
710,0.98986,0.98972
711,0.98985,0.9897
712,0.98984,0.98969
713,0.98982,0.98969
714,0.98979,0.98964
715,0.98979,0.98963
716,0.9897,0.98961
717,0.98967,0.9896
718,0.98965,0.98958
719,0.98965,0.98958
720,0.98964,0.98958
721,0.98962,0.98956
722,0.98961,0.98954
723,0.98959,0.98954
724,0.98957,0.98953
725,0.98957,0.98953
726,0.98955,0.98953
727,0.98952,0.98952
728,0.98951,0.98951
729,0.98951,0.9895
730,0.98951,0.98947
731,0.9895,0.98947
732,0.9895,0.98939
733,0.98949,0.98937
734,0.98948,0.98934
735,0.98947,0.98933
736,0.98946,0.9893
737,0.98936,0.98927
738,0.98932,0.98927
739,0.98932,0.98926
740,0.98929,0.98922
741,0.98925,0.98919
742,0.98922,0.98917
743,0.98922,0.98916
744,0.98918,0.98912
745,0.98918,0.98901
746,0.98917,0.98898
747,0.98916,0.98897
748,0.98899,0.98897
749,0.98897,0.98883
750,0.98893,0.9888
751,0.98888,0.98878
752,0.98888,0.98878
753,0.98884,0.98874
754,0.98881,0.98866
755,0.98876,0.98865
756,0.98875,0.98862
757,0.9887,0.98857
758,0.9887,0.98855
759,0.9886,0.98851
760,0.98854,0.98835
761,0.98852,0.98833
762,0.98847,0.98832
763,0.98845,0.98827
764,0.98833,0.98826
765,0.98832,0.98816
766,0.98828,0.98815
767,0.98827,0.98813
768,0.98827,0.98809
769,0.98824,0.98808
770,0.98814,0.98797
771,0.98807,0.98783
772,0.98802,0.98782
773,0.98802,0.98782
774,0.98793,0.98782
775,0.98777,0.98782
776,0.98777,0.98782
777,0.98777,0.98782
778,0.98777,0.98765
779,0.98777,0.98765
780,0.98777,0.98762
781,0.98776,0.9876
782,0.98759,0.98758
783,0.98758,0.98757
784,0.98758,0.9875
785,0.98757,0.98748
786,0.98755,0.98744
787,0.98754,0.9874
788,0.98747,0.98738
789,0.98746,0.98736
790,0.98746,0.98732
791,0.98739,0.98731
792,0.98737,0.98729
793,0.98735,0.98728
794,0.98732,0.98728
795,0.98732,0.98727
796,0.98732,0.98727
797,0.98731,0.98726
798,0.98726,0.98723
799,0.98724,0.98722
800,0.98724,0.98719
801,0.98724,0.98717
802,0.98723,0.98709
803,0.98713,0.98709
804,0.98711,0.98709
805,0.98709,0.98709
806,0.98705,0.98708
807,0.98704,0.98708
808,0.98704,0.98708
809,0.98704,0.98708
810,0.98704,0.98708
811,0.98703,0.98708
812,0.98702,0.98708
813,0.98702,0.98708
814,0.98702,0.98708
815,0.98702,0.98708
816,0.98702,0.98708
817,0.98702,0.98708
818,0.98702,0.98708
819,0.98702,0.98708
820,0.98702,0.98708
821,0.98702,0.98708
822,0.98702,0.98708
823,0.98702,0.98708
824,0.98702,0.98708
825,0.98702,0.98708
826,0.98702,0.98708
827,0.98702,0.98708
828,0.98702,0.98708
829,0.98702,0.98708
830,0.98702,0.98708
831,0.98702,0.98708
832,0.98702,0.98708
833,0.98702,0.98708
834,0.98702,0.98708
835,0.98702,0.98708
836,0.98702,0.98708
837,0.98702,0.98708
838,0.98702,0.98708
839,0.98702,0.98708
840,0.98702,0.98708
841,0.98702,0.98708
842,0.98702,0.98708
843,0.98702,0.98708
844,0.98702,0.98708
845,0.98702,0.98708
846,0.98702,0.98708
847,0.98702,0.98708
848,0.98702,0.98708
849,0.98702,0.98708
850,0.98702,0.98708
851,0.98702,0.98708
852,0.98702,0.98708
853,0.98702,0.98708
854,0.98702,0.98708
855,0.98702,0.98708
856,0.98702,0.98708
857,0.98702,0.98708
858,0.98702,0.98708
859,0.98702,0.98708
860,0.98702,0.98708
861,0.98702,0.98708
862,0.98702,0.98708
863,0.98702,0.98708
864,0.98702,0.98708
865,0.98702,0.98708
866,0.98702,0.98708
867,0.98702,0.98708
868,0.98702,0.98708
869,0.98702,0.98708
870,0.98702,0.98708
871,0.98702,0.98708
872,0.98702,0.98708
873,0.98702,0.98708
874,0.98702,0.98708
875,0.98702,0.98708
876,0.98702,0.98708
877,0.98702,0.98708
878,0.98702,0.98708
879,0.98702,0.98708
880,0.98702,0.98708
881,0.98702,0.98708
882,0.98702,0.98708
883,0.98702,0.98708
884,0.98702,0.98708
885,0.98702,0.98708
886,0.98702,0.98708
887,0.98702,0.98708
888,0.98702,0.98708
889,0.98702,0.98708
890,0.98702,0.98708
891,0.98702,0.98708
892,0.98702,0.98708
893,0.98702,0.98708
894,0.98702,0.98708
895,0.98702,0.98708
896,0.98702,0.98708
897,0.98702,0.98708
898,0.98702,0.98708
899,0.98702,0.98708
900,0.98702,0.98708
901,0.98702,0.98708
902,0.98702,0.98708
903,0.98702,0.98708
904,0.98702,0.98708
905,0.98702,0.98708
906,0.98702,0.98708
907,0.98702,0.98708
908,0.98702,0.98708
909,0.98702,0.98708
910,0.98702,0.98708
911,0.98702,0.98708
912,0.98702,0.98708
913,0.98702,0.98708
914,0.98702,0.98708
915,0.98702,0.98708
916,0.98702,0.98708
917,0.98702,0.98708
918,0.98702,0.98708
919,0.98702,0.98708
920,0.98702,0.98708
921,0.98702,0.98708
922,0.98702,0.98708
923,0.98702,0.98708
924,0.98702,0.98708
925,0.98702,0.98708
926,0.98702,0.98708
927,0.98702,0.98708
928,0.98702,0.98708
929,0.98702,0.98708
930,0.98702,0.98708
931,0.98702,0.98708
932,0.98702,0.98708
933,0.98702,0.98708
934,0.98702,0.98708
935,0.98702,0.98708
936,0.98702,0.98708
937,0.98702,0.98708
938,0.98702,0.98708
939,0.98702,0.98708
940,0.98702,0.98708
941,0.98702,0.98708
942,0.98702,0.98708
943,0.98702,0.98708
944,0.98702,0.98708
945,0.98702,0.98708
946,0.98702,0.98708
947,0.98702,0.98708
948,0.98702,0.98708
949,0.98702,0.98708
950,0.98702,0.98708
951,0.98702,0.98708
952,0.98702,0.98708
953,0.98702,0.98708
954,0.98702,0.98708
955,0.98702,0.98708
956,0.98702,0.98708
957,0.98702,0.98708
958,0.98702,0.98708
959,0.98702,0.98708
960,0.98702,0.98708
961,0.98702,0.98708
962,0.98702,0.98708
963,0.98702,0.98708
964,0.98702,0.98708
965,0.98702,0.98708
966,0.98702,0.98708
967,0.98702,0.98708
968,0.98702,0.98708
969,0.98702,0.98708
970,0.98702,0.98708
971,0.98702,0.98708
972,0.98702,0.98708
973,0.98702,0.98708
974,0.98702,0.98708
975,0.98702,0.98708
976,0.98702,0.98708
977,0.98702,0.98708
978,0.98702,0.98708
979,0.98702,0.98708
980,0.98702,0.98708
981,0.98702,0.98708
982,0.98702,0.98708
983,0.98702,0.98708
984,0.98702,0.98708
985,0.98702,0.98708
986,0.98702,0.98708
987,0.98702,0.98708
988,0.98702,0.98708
989,0.98702,0.98708
990,0.98702,0.98708
991,0.98702,0.98708
992,0.98702,0.98708
993,0.98702,0.98708
994,0.98702,0.98708
995,0.98702,0.98708
996,0.98702,0.98708
997,0.98702,0.98708
998,0.98702,0.98708
999,0.98702,0.98708
1000,0.98702,0.98708
1001,0.98702,0.98708
1002,0.98702,0.98708
1003,0.98702,0.98708
1004,0.98702,0.98708
1005,0.98702,0.98708
1006,0.98702,0.98708
1007,0.98702,0.98708
1008,0.98702,0.98708
1009,0.98702,0.98708
1010,0.98702,0.98708
1011,0.98702,0.98708
1012,0.98702,0.98708
1013,0.98702,0.98708
1014,0.98702,0.98708
1015,0.98702,0.98708
1016,0.98702,0.98708
1017,0.98702,0.98708
1018,0.98702,0.98708
1019,0.98702,0.98708
1020,0.98702,0.98708
1021,0.98702,0.98708
1022,0.98702,0.98708
1023,0.98702,0.98708
1024,0.98702,0.98708
1025,0.98702,0.98708
1026,0.98702,0.98708
1027,0.98702,0.98708
1028,0.98702,0.98708
1029,0.98702,0.98708
1030,0.98702,0.98708
1031,0.98702,0.98708
1032,0.98702,0.98708
1033,0.98702,0.98708
1034,0.98702,0.98708
1035,0.98702,0.98708
1036,0.98702,0.98708
1037,0.98702,0.98708
1038,0.98702,0.98708
1039,0.98702,0.98708
1040,0.98702,0.98708
1041,0.98702,0.98708
1042,0.98702,0.98708
1043,0.98702,0.98708
1044,0.98702,0.98708
1045,0.98702,0.98708
1046,0.98702,0.98708
1047,0.98702,0.98708
1048,0.98702,0.98708
1049,0.98702,0.98708
1050,0.98702,0.98708
1051,0.98702,0.98708
1052,0.98702,0.98708
1053,0.98702,0.98708
1054,0.98702,0.98708
1055,0.98702,0.98708
1056,0.98702,0.98708
1057,0.98702,0.98708
1058,0.98702,0.98708
1059,0.98702,0.98708
1060,0.98702,0.98708
1061,0.98702,0.98708
1062,0.98702,0.98708
1063,0.98702,0.98708
1064,0.98702,0.98708
1065,0.98702,0.98708
1066,0.98702,0.98708
1067,0.98702,0.98708
1068,0.98702,0.98708
1069,0.98702,0.98708
1070,0.98702,0.98708
1071,0.98702,0.98708
1072,0.98702,0.98706
1073,0.98702,0.98688
1074,0.98702,0.98688
1075,0.98702,0.98682
1076,0.98702,0.98667
1077,0.98702,0.98656
1078,0.98702,0.98652
1079,0.98702,0.98639
1080,0.98702,0.98639
1081,0.98702,0.98638
1082,0.987,0.98628
1083,0.98698,0.98625
1084,0.98696,0.98624
1085,0.98695,0.98617
1086,0.98689,0.98612
1087,0.98674,0.98605
1088,0.98663,0.98599
1089,0.98648,0.98594
1090,0.98645,0.98589
1091,0.98639,0.98572
1092,0.98636,0.98562
1093,0.98633,0.98541
1094,0.98625,0.98525
1095,0.98617,0.98516
1096,0.98608,0.98507
1097,0.98605,0.98496
1098,0.98601,0.98478
1099,0.98595,0.98478
1100,0.9858,0.98478
1101,0.98573,0.98478
1102,0.98568,0.98472
1103,0.98544,0.98468
1104,0.98524,0.98466
1105,0.98523,0.98452
1106,0.98514,0.98444
1107,0.98512,0.98431
1108,0.98493,0.98423
1109,0.98493,0.98417
1110,0.98493,0.98416
1111,0.98493,0.98413
1112,0.98493,0.98411
1113,0.98477,0.98408
1114,0.98474,0.98385
1115,0.98471,0.98385
1116,0.98451,0.98365
1117,0.98447,0.98349
1118,0.98443,0.98337
1119,0.98436,0.98334
1120,0.98427,0.98331
1121,0.98421,0.98327
1122,0.98419,0.98325
1123,0.98414,0.98308
1124,0.984,0.98299
1125,0.98387,0.9828
1126,0.98387,0.98277
1127,0.98381,0.98268
1128,0.9836,0.98257
1129,0.98358,0.98252
1130,0.98355,0.98251
1131,0.98351,0.98251
1132,0.98334,0.98251
1133,0.98315,0.98251
1134,0.98309,0.9825
1135,0.98306,0.9825
1136,0.98297,0.9825
1137,0.98276,0.9825
1138,0.98272,0.9825
1139,0.9827,0.9825
1140,0.98263,0.9825
1141,0.9826,0.9825
1142,0.98259,0.98249
1143,0.98259,0.98249
1144,0.98259,0.98249
1145,0.98259,0.98249
1146,0.98258,0.98249
1147,0.98258,0.98248
1148,0.98258,0.98248
1149,0.98258,0.98248
1150,0.98258,0.98248
1151,0.98258,0.98248
