Rank,PublicScore,PrivateScore
461,0.67459,0.66866
462,0.67459,0.66866
463,0.67459,0.66862
464,0.67459,0.66861
465,0.67459,0.6686
466,0.67459,0.6686
467,0.67459,0.66859
468,0.67459,0.66859
469,0.67459,0.66857
470,0.67459,0.66857
471,0.67459,0.66857
472,0.67459,0.66855
473,0.67459,0.66853
474,0.67459,0.66851
475,0.67459,0.66849
476,0.67459,0.66849
477,0.67459,0.66848
478,0.67459,0.66847
479,0.67459,0.66845
480,0.67459,0.66843
481,0.67459,0.66843
482,0.67459,0.66841
483,0.67459,0.66841
484,0.67459,0.66841
485,0.67459,0.66841
486,0.67459,0.6684
487,0.67459,0.6684
488,0.67459,0.66837
489,0.67459,0.66837
490,0.67459,0.66837
491,0.67459,0.66837
492,0.67459,0.66836
493,0.67459,0.66835
494,0.67459,0.66835
495,0.67457,0.66835
496,0.67456,0.66834
497,0.67456,0.66833
498,0.67456,0.66832
499,0.67453,0.66831
500,0.67452,0.66831
501,0.67451,0.66831
502,0.6745,0.66831
503,0.67448,0.66831
504,0.67446,0.66831
505,0.67446,0.66831
506,0.67446,0.66831
507,0.67441,0.66831
508,0.67439,0.66831
509,0.67437,0.6683
510,0.67437,0.6683
511,0.67437,0.66829
512,0.67437,0.66829
513,0.67435,0.66829
514,0.67435,0.66828
515,0.67429,0.66828
516,0.67429,0.66828
517,0.67427,0.66828
518,0.67426,0.66828
519,0.67425,0.66828
520,0.67421,0.66828
521,0.67418,0.66828
522,0.67412,0.66828
523,0.67409,0.66828
524,0.67405,0.66828
525,0.67404,0.66828
526,0.67403,0.66828
527,0.67401,0.66828
528,0.674,0.66828
529,0.67397,0.66828
530,0.67394,0.66828
531,0.67389,0.66828
532,0.67389,0.66828
533,0.67387,0.66828
534,0.67382,0.66828
535,0.67375,0.66828
536,0.67374,0.66828
537,0.67374,0.66828
538,0.67368,0.66828
539,0.67368,0.66828
540,0.67367,0.66828
541,0.67364,0.66828
542,0.67354,0.66828
543,0.67353,0.66828
544,0.67348,0.66828
545,0.67347,0.66828
546,0.67339,0.66828
547,0.67339,0.66828
548,0.67337,0.66828
549,0.67337,0.66828
550,0.67337,0.66828
551,0.67337,0.66828
552,0.67333,0.66828
553,0.67332,0.66828
554,0.67331,0.66828
555,0.67321,0.66828
556,0.67315,0.66828
557,0.67313,0.66828
558,0.67308,0.66828
559,0.67305,0.66828
560,0.67305,0.66828
561,0.67305,0.66828
562,0.67305,0.66828
563,0.67305,0.66828
564,0.67305,0.66828
565,0.67305,0.66828
566,0.67305,0.66828
567,0.67305,0.66828
568,0.67305,0.66828
569,0.67305,0.66828
570,0.67305,0.66828
571,0.67305,0.66828
572,0.67305,0.66828
573,0.67305,0.66827
574,0.67305,0.66827
575,0.67305,0.66827
576,0.67305,0.66827
577,0.67305,0.66827
578,0.67305,0.66827
579,0.67305,0.66827
580,0.67305,0.66826
581,0.67305,0.66826
582,0.67305,0.66826
583,0.67305,0.66826
584,0.67305,0.66826
585,0.67305,0.66826
586,0.67301,0.66826
587,0.67296,0.66826
588,0.67294,0.66826
589,0.67294,0.66826
590,0.67292,0.66826
591,0.6729,0.66826
592,0.67288,0.66826
593,0.67286,0.66826
594,0.67272,0.66826
595,0.67269,0.66826
596,0.67268,0.66826
597,0.67268,0.66826
598,0.67267,0.66826
599,0.67267,0.66826
600,0.67265,0.66826
601,0.67264,0.66826
602,0.67251,0.66826
603,0.67249,0.66826
604,0.67249,0.66826
605,0.67246,0.66826
606,0.67244,0.66826
607,0.67244,0.66826
608,0.67243,0.66826
609,0.67242,0.66826
610,0.67239,0.66826
611,0.67239,0.66826
612,0.67226,0.66826
613,0.67225,0.66826
614,0.67224,0.66826
615,0.67223,0.66826
616,0.67223,0.66826
617,0.67219,0.66826
618,0.67212,0.66826
619,0.67202,0.66826
620,0.67196,0.66826
621,0.6719,0.66826
622,0.6718,0.66826
623,0.67179,0.66826
624,0.67177,0.66826
625,0.67176,0.66826
626,0.67166,0.66826
627,0.67166,0.66826
628,0.67165,0.66826
629,0.67164,0.66826
630,0.67163,0.66826
631,0.67151,0.66826
632,0.67147,0.66826
633,0.67139,0.66826
634,0.67136,0.66826
635,0.67134,0.66826
636,0.67133,0.66826
637,0.6713,0.66826
638,0.6713,0.66826
639,0.67124,0.66826
640,0.67124,0.66826
641,0.67122,0.66826
642,0.67117,0.66826
643,0.6711,0.66826
644,0.67108,0.66826
645,0.67099,0.66826
646,0.67098,0.66826
647,0.67098,0.66826
648,0.67095,0.66826
649,0.67087,0.66826
650,0.67087,0.66826
651,0.67087,0.66826
652,0.67087,0.66826
653,0.67087,0.66826
654,0.67087,0.66826
655,0.67087,0.66826
656,0.67082,0.66826
657,0.67076,0.66826
658,0.67073,0.66826
659,0.67073,0.66826
660,0.67072,0.66826
661,0.67071,0.66826
662,0.67071,0.66826
663,0.67068,0.66826
664,0.67067,0.66826
665,0.67066,0.66826
666,0.67065,0.66826
667,0.67064,0.66826
668,0.67058,0.66826
669,0.67056,0.66826
670,0.67054,0.66826
671,0.67053,0.66826
672,0.67053,0.66826
673,0.67051,0.66826
674,0.67047,0.66826
675,0.67044,0.66826
676,0.6704,0.66826
677,0.67038,0.66826
678,0.67038,0.66826
679,0.67035,0.66826
680,0.67032,0.66826
681,0.67032,0.66826
682,0.6703,0.66826
683,0.6703,0.66826
684,0.67026,0.66826
685,0.67026,0.66826
686,0.67026,0.66826
687,0.67026,0.66826
688,0.67026,0.66826
689,0.67026,0.66826
690,0.67026,0.66826
691,0.67026,0.66826
692,0.67026,0.66826
693,0.67024,0.66826
694,0.6702,0.66826
695,0.67015,0.66826
696,0.6701,0.66826
697,0.67004,0.66826
698,0.67003,0.66826
699,0.67002,0.66826
700,0.67,0.66826
701,0.66997,0.66826
702,0.66997,0.66826
703,0.66994,0.66826
704,0.66992,0.66826
705,0.66991,0.66826
706,0.66989,0.66826
707,0.66986,0.66826
708,0.66985,0.66826
709,0.66974,0.66826
710,0.66973,0.66826
711,0.66971,0.66826
712,0.66971,0.66826
713,0.66967,0.66826
714,0.66962,0.66826
715,0.66961,0.66826
716,0.66961,0.66826
717,0.66958,0.66826
718,0.66954,0.66826
719,0.66954,0.66826
720,0.66952,0.66826
721,0.66952,0.66826
722,0.66952,0.66826
723,0.66951,0.66826
724,0.66951,0.66826
725,0.6695,0.66826
726,0.66948,0.66826
727,0.66947,0.66826
728,0.66947,0.66826
729,0.66944,0.66826
730,0.66938,0.66826
731,0.66934,0.66826
732,0.66934,0.66826
733,0.66932,0.66826
734,0.66932,0.66826
735,0.66927,0.66826
736,0.66927,0.66826
737,0.66925,0.66826
738,0.66925,0.66826
739,0.66925,0.66825
740,0.66925,0.66824
741,0.66925,0.66824
742,0.66925,0.66824
743,0.66925,0.66822
744,0.66925,0.66822
745,0.66923,0.66822
746,0.66919,0.66821
747,0.66918,0.66821
748,0.66909,0.66819
749,0.66906,0.66818
750,0.66902,0.66817
751,0.66902,0.66814
752,0.66902,0.66814
753,0.66902,0.66813
754,0.66901,0.66811
755,0.66901,0.66811
756,0.669,0.66811
757,0.66897,0.66811
758,0.66897,0.66811
759,0.66893,0.66809
760,0.6689,0.66807
761,0.6689,0.66806
762,0.66884,0.66806
763,0.66883,0.66803
764,0.66881,0.66802
765,0.66876,0.66802
766,0.66874,0.66799
767,0.66866,0.66798
768,0.66862,0.66796
769,0.66855,0.66795
770,0.66848,0.66795
771,0.66848,0.66795
772,0.66846,0.6679
773,0.66846,0.6679
774,0.66845,0.66788
775,0.66844,0.66787
776,0.66842,0.66782
777,0.66838,0.66781
778,0.66837,0.6678
779,0.66836,0.66778
780,0.66834,0.66778
781,0.66833,0.66778
782,0.66829,0.66778
783,0.66827,0.66778
784,0.66826,0.66776
785,0.66824,0.66774
786,0.66819,0.66773
787,0.66819,0.66771
788,0.66817,0.66771
789,0.66811,0.66771
790,0.6681,0.66771
791,0.66809,0.66771
792,0.66809,0.6677
793,0.66807,0.66769
794,0.66807,0.66768
795,0.66807,0.66766
796,0.66807,0.66766
797,0.66806,0.66766
798,0.66804,0.66764
799,0.66803,0.66764
800,0.66803,0.66764
801,0.66803,0.66763
802,0.66803,0.66761
803,0.66801,0.6676
804,0.66799,0.66752
805,0.66795,0.66752
806,0.66794,0.6675
807,0.66794,0.66747
808,0.66793,0.66742
809,0.66791,0.66734
810,0.66788,0.66733
811,0.66788,0.66729
812,0.66788,0.66729
813,0.66788,0.66729
814,0.66788,0.66729
815,0.66788,0.66727
816,0.66788,0.66724
817,0.66788,0.66723
818,0.66786,0.66722
819,0.66786,0.66722
820,0.66786,0.66722
821,0.66786,0.66722
822,0.66786,0.66722
823,0.66786,0.66722
824,0.66786,0.66722
825,0.66786,0.66722
826,0.66786,0.66722
827,0.66786,0.66722
828,0.66781,0.66719
829,0.66779,0.66718
830,0.66777,0.66718
831,0.66775,0.66715
832,0.66773,0.66714
833,0.6677,0.6671
834,0.66768,0.66708
835,0.66766,0.66708
836,0.6676,0.66707
837,0.6676,0.66704
838,0.6676,0.66704
839,0.6676,0.66704
840,0.66759,0.66704
841,0.66759,0.66703
842,0.66759,0.66703
843,0.66759,0.66702
844,0.66759,0.66702
845,0.66759,0.66701
846,0.66759,0.66701
847,0.66759,0.667
848,0.66759,0.66699
849,0.66759,0.66699
850,0.66759,0.66698
851,0.66759,0.66696
852,0.66759,0.66696
853,0.66757,0.66694
854,0.66753,0.66693
855,0.66753,0.66692
856,0.66746,0.66691
857,0.66745,0.6669
858,0.66745,0.66687
859,0.66741,0.66687
860,0.66739,0.66684
861,0.66735,0.66683
862,0.66734,0.66681
863,0.66729,0.66677
864,0.66727,0.66677
865,0.66727,0.66676
866,0.66725,0.66676
867,0.66723,0.66676
868,0.66723,0.66676
869,0.66717,0.66676
870,0.66716,0.66675
871,0.66715,0.66675
872,0.66712,0.66668
873,0.66708,0.66668
874,0.66706,0.66667
875,0.66705,0.66667
876,0.66702,0.66665
877,0.66701,0.66665
878,0.66701,0.66665
879,0.66698,0.66665
880,0.66697,0.6666
881,0.66697,0.66659
882,0.66695,0.66655
883,0.66694,0.66654
884,0.66691,0.66654
885,0.66691,0.66654
886,0.66691,0.66652
887,0.66689,0.66652
888,0.66687,0.66652
889,0.66683,0.66652
890,0.66682,0.66652
891,0.66682,0.66652
892,0.66682,0.66652
893,0.66682,0.66652
894,0.66681,0.66652
895,0.66677,0.66652
896,0.66672,0.66652
897,0.6667,0.66652
898,0.66669,0.66652
899,0.66669,0.66652
900,0.66667,0.66652
901,0.66667,0.66652
902,0.66665,0.66649
903,0.66665,0.66647
904,0.66661,0.66646
905,0.66659,0.66646
906,0.66658,0.66644
907,0.66652,0.66643
908,0.66649,0.66641
909,0.66649,0.66639
910,0.66647,0.66639
911,0.6664,0.66637
912,0.66637,0.66637
913,0.66634,0.66636
914,0.66634,0.66635
915,0.6663,0.66633
916,0.66629,0.66632
917,0.66624,0.6663
918,0.66617,0.6663
919,0.66616,0.66629
920,0.66614,0.6662
921,0.66612,0.6662
922,0.66609,0.66619
923,0.66606,0.66618
924,0.66605,0.66614
925,0.66605,0.66611
926,0.66603,0.66611
927,0.66602,0.66609
928,0.66601,0.66608
929,0.66595,0.66605
930,0.66595,0.66603
931,0.66593,0.66602
932,0.66588,0.66602
933,0.66585,0.66602
934,0.66582,0.66601
935,0.66577,0.66601
936,0.66576,0.666
937,0.66576,0.66597
938,0.66576,0.66596
939,0.66576,0.66594
940,0.66575,0.66593
941,0.66574,0.6659
942,0.66574,0.6659
943,0.66573,0.66585
944,0.66568,0.66584
945,0.66568,0.66583
946,0.66568,0.66583
947,0.66568,0.66582
948,0.66568,0.66581
949,0.66568,0.66581
950,0.66568,0.66578
951,0.66568,0.66577
952,0.66562,0.66576
953,0.66558,0.66575
954,0.66558,0.66574
955,0.66556,0.66572
956,0.66556,0.66572
957,0.66555,0.66571
958,0.66555,0.66571
959,0.66552,0.66569
960,0.66552,0.66569
961,0.66551,0.66569
962,0.6655,0.66569
963,0.66549,0.66569
964,0.66547,0.66569
965,0.66544,0.66569
966,0.66543,0.66569
967,0.66541,0.66569
968,0.66541,0.66569
969,0.66539,0.66567
970,0.66538,0.66566
971,0.66538,0.66565
972,0.66536,0.66563
973,0.66531,0.66562
974,0.66525,0.66562
975,0.66525,0.66562
976,0.66524,0.66562
977,0.66523,0.66562
978,0.66523,0.66562
979,0.66523,0.66554
980,0.6652,0.66553
981,0.66516,0.66552
982,0.66512,0.6655
983,0.6651,0.66546
984,0.66504,0.66546
985,0.66501,0.66544
986,0.66499,0.66544
987,0.66498,0.66542
988,0.66498,0.66541
989,0.66496,0.6654
990,0.66492,0.66535
991,0.66489,0.66534
992,0.66485,0.66532
993,0.6648,0.66531
994,0.66479,0.6653
995,0.66475,0.66528
996,0.66467,0.66516
997,0.66457,0.66515
998,0.66456,0.66513
999,0.66454,0.66511
1000,0.6645,0.66508
1001,0.66448,0.66508
1002,0.66447,0.66507
1003,0.66444,0.66503
1004,0.66437,0.66502
1005,0.66433,0.66499
1006,0.66433,0.66499
1007,0.6643,0.66497
1008,0.66429,0.66496
1009,0.66429,0.66494
1010,0.66421,0.66493
1011,0.66409,0.66492
1012,0.66404,0.66491
1013,0.66398,0.66487
1014,0.66398,0.66486
1015,0.66397,0.66486
1016,0.66393,0.66485
1017,0.66382,0.66485
1018,0.66381,0.66485
1019,0.66377,0.66481
1020,0.66374,0.66481
1021,0.66373,0.6648
1022,0.66373,0.66476
1023,0.6637,0.66476
1024,0.6637,0.66475
1025,0.66368,0.6647
1026,0.66367,0.66468
1027,0.66361,0.66463
1028,0.66361,0.66463
1029,0.66359,0.66462
1030,0.66358,0.6646
1031,0.66352,0.66458
1032,0.66351,0.66456
1033,0.66348,0.66456
1034,0.66346,0.66456
1035,0.66346,0.66453
1036,0.66342,0.66451
1037,0.66322,0.66451
1038,0.66322,0.66448
1039,0.66321,0.66445
1040,0.66319,0.66444
1041,0.66313,0.66444
1042,0.6631,0.66442
1043,0.66306,0.6644
1044,0.66304,0.66437
1045,0.66302,0.66434
1046,0.66301,0.66433
1047,0.66299,0.66431
1048,0.66292,0.66428
1049,0.66285,0.66428
1050,0.66285,0.66427
1051,0.66285,0.66418
1052,0.66285,0.66417
1053,0.66285,0.66408
1054,0.66285,0.66405
1055,0.66285,0.66403
1056,0.66285,0.66402
1057,0.66285,0.66394
1058,0.66285,0.66389
1059,0.66285,0.66385
1060,0.66285,0.66384
1061,0.66285,0.6638
1062,0.66285,0.66377
1063,0.66285,0.66376
1064,0.66285,0.66371
1065,0.66284,0.66369
1066,0.6628,0.66363
1067,0.6628,0.66361
1068,0.66274,0.6636
1069,0.66271,0.66359
1070,0.66271,0.66359
1071,0.66271,0.66358
1072,0.66271,0.6635
1073,0.66271,0.6635
1074,0.66271,0.66344
1075,0.66271,0.66342
1076,0.66271,0.66336
1077,0.6627,0.66333
1078,0.6627,0.66329
1079,0.6627,0.66329
1080,0.6626,0.66329
1081,0.66254,0.66328
1082,0.66252,0.66325
1083,0.66251,0.66318
1084,0.6625,0.66318
1085,0.66249,0.66308
1086,0.66242,0.663
1087,0.66239,0.66298
1088,0.66232,0.66298
1089,0.66218,0.66296
1090,0.6621,0.66291
1091,0.66206,0.66289
1092,0.66203,0.66287
1093,0.66197,0.66285
1094,0.66194,0.66284
1095,0.66192,0.66281
1096,0.66187,0.66278
1097,0.66176,0.66278
1098,0.66171,0.66276
1099,0.66155,0.66272
1100,0.66154,0.66271
1101,0.66151,0.66268
1102,0.6615,0.66268
1103,0.66139,0.66258
1104,0.66139,0.66245
1105,0.66133,0.66243
1106,0.66132,0.66239
1107,0.66132,0.66238
1108,0.66116,0.66237
1109,0.66116,0.66228
1110,0.66116,0.66227
1111,0.66111,0.66225
1112,0.66094,0.66214
1113,0.66075,0.66214
1114,0.66072,0.66214
1115,0.66072,0.6621
1116,0.66072,0.6621
1117,0.66071,0.66207
1118,0.66068,0.66205
1119,0.66064,0.66205
1120,0.66051,0.66204
1121,0.6604,0.66204
1122,0.66035,0.66198
1123,0.66035,0.66196
1124,0.66031,0.66195
1125,0.66026,0.66193
1126,0.66022,0.66192
1127,0.66021,0.66185
1128,0.66018,0.66176
1129,0.66006,0.6616
1130,0.66004,0.66142
1131,0.65994,0.66128
1132,0.65987,0.66128
1133,0.65985,0.66128
1134,0.65976,0.66128
1135,0.65967,0.66128
1136,0.65964,0.66128
1137,0.65962,0.66118
1138,0.65962,0.66111
1139,0.65941,0.66109
1140,0.65937,0.66098
1141,0.65927,0.66098
1142,0.65922,0.66087
1143,0.65919,0.66081
1144,0.65918,0.6608
1145,0.65917,0.66078
1146,0.65909,0.66078
1147,0.65905,0.66075
1148,0.65904,0.66074
1149,0.65884,0.66072
1150,0.65871,0.66071
1151,0.6587,0.66068
