Rank,PublicScore,PrivateScore
286,0.58053,0.55208
287,0.5805,0.55208
288,0.58047,0.55207
289,0.58042,0.55207
290,0.5804,0.55207
291,0.58039,0.55206
292,0.58036,0.55206
293,0.58036,0.55205
294,0.58026,0.55205
295,0.5802,0.55205
296,0.5801,0.55205
297,0.5801,0.55204
298,0.58007,0.55204
299,0.57997,0.55204
300,0.57995,0.55204
301,0.57987,0.55204
302,0.57985,0.55204
303,0.5798,0.55203
304,0.5798,0.55203
305,0.57976,0.55203
306,0.57973,0.55202
307,0.57959,0.55202
308,0.57953,0.55202
309,0.57952,0.55202
310,0.57949,0.55201
311,0.57948,0.55201
312,0.57946,0.55201
313,0.57943,0.552
314,0.57942,0.552
315,0.57941,0.552
316,0.57932,0.55199
317,0.57928,0.55198
318,0.57922,0.55198
319,0.5792,0.55198
320,0.57919,0.55198
321,0.57918,0.55197
322,0.57915,0.55197
323,0.57911,0.55197
324,0.57911,0.55197
325,0.57907,0.55197
326,0.57906,0.55196
327,0.57901,0.55196
328,0.57898,0.55196
329,0.57894,0.55195
330,0.57889,0.55195
331,0.57888,0.55195
332,0.57883,0.55194
333,0.57881,0.55194
334,0.57876,0.55193
335,0.57871,0.55192
336,0.57871,0.55192
337,0.5787,0.55192
338,0.57867,0.55191
339,0.57867,0.55191
340,0.57863,0.55191
341,0.57861,0.55191
342,0.5786,0.55191
343,0.57857,0.5519
344,0.57854,0.5519
345,0.57852,0.55189
346,0.57852,0.55189
347,0.57851,0.55189
348,0.57834,0.55188
349,0.57831,0.55188
350,0.57827,0.55187
351,0.57825,0.55186
352,0.57818,0.55185
353,0.57818,0.55185
354,0.57814,0.55185
355,0.57798,0.55185
356,0.57797,0.55185
357,0.57794,0.55185
358,0.57793,0.55185
359,0.57787,0.55185
360,0.57786,0.55185
361,0.57786,0.55185
362,0.57776,0.55184
363,0.57761,0.55184
364,0.57761,0.55184
365,0.57755,0.55184
366,0.5775,0.55184
367,0.57747,0.55184
368,0.57745,0.55184
369,0.57744,0.55184
370,0.57741,0.55184
371,0.57741,0.55184
372,0.57739,0.55184
373,0.57736,0.55183
374,0.57736,0.55183
375,0.57736,0.55183
376,0.57736,0.55182
377,0.57736,0.55182
378,0.57736,0.55182
379,0.57736,0.55182
380,0.57736,0.55182
381,0.57736,0.55182
382,0.57736,0.55182
383,0.57736,0.55182
384,0.57736,0.55182
385,0.57736,0.55182
386,0.57736,0.55181
387,0.57736,0.55181
388,0.57736,0.55181
389,0.57736,0.55181
390,0.57736,0.55181
391,0.57733,0.55181
392,0.57729,0.55181
393,0.57728,0.55181
394,0.57724,0.55181
395,0.57724,0.5518
396,0.57724,0.5518
397,0.57724,0.5518
398,0.57724,0.5518
399,0.57724,0.5518
400,0.57724,0.5518
401,0.57724,0.55179
402,0.57724,0.55179
403,0.57724,0.55179
404,0.57724,0.55179
405,0.57721,0.55179
406,0.57721,0.55179
407,0.57721,0.55179
408,0.57716,0.55178
409,0.57713,0.55178
410,0.57708,0.55178
411,0.57705,0.55178
412,0.57704,0.55178
413,0.577,0.55178
414,0.57692,0.55178
415,0.57685,0.55177
416,0.57674,0.55177
417,0.57652,0.55177
418,0.57643,0.55177
419,0.57639,0.55177
420,0.57631,0.55177
421,0.57624,0.55177
422,0.57618,0.55176
423,0.57614,0.55176
424,0.57599,0.55176
425,0.57598,0.55176
426,0.57574,0.55176
427,0.57567,0.55176
428,0.57553,0.55176
429,0.57547,0.55176
430,0.57536,0.55176
431,0.57528,0.55176
432,0.57528,0.55176
433,0.57503,0.55176
434,0.57503,0.55176
435,0.57471,0.55176
436,0.57464,0.55176
437,0.57455,0.55176
438,0.57452,0.55175
439,0.57448,0.55175
440,0.57435,0.55175
441,0.57426,0.55175
442,0.57422,0.55175
443,0.57422,0.55175
444,0.57421,0.55175
445,0.57412,0.55175
446,0.57407,0.55175
447,0.57405,0.55175
448,0.57391,0.55175
449,0.57387,0.55174
450,0.57386,0.55174
451,0.57385,0.55173
452,0.57384,0.55173
453,0.5738,0.55173
454,0.57371,0.55173
455,0.57371,0.55173
456,0.57369,0.55173
457,0.57367,0.55173
458,0.57365,0.55173
459,0.57362,0.55173
460,0.57361,0.55173
461,0.57358,0.55173
462,0.57352,0.55172
463,0.57342,0.55172
464,0.57341,0.55172
465,0.5732,0.55172
466,0.57319,0.55171
467,0.57294,0.55171
468,0.57266,0.55171
469,0.57266,0.55171
470,0.57259,0.55171
471,0.57258,0.55171
472,0.5724,0.5517
473,0.57212,0.5517
474,0.57201,0.5517
475,0.57195,0.5517
476,0.57193,0.5517
477,0.5716,0.55169
478,0.57155,0.55169
479,0.57154,0.55169
480,0.57141,0.55169
481,0.57134,0.55169
482,0.57119,0.55169
483,0.57116,0.55169
484,0.57115,0.55168
485,0.57107,0.55168
486,0.57107,0.55168
487,0.57106,0.55168
488,0.57094,0.55168
489,0.57092,0.55168
490,0.57089,0.55168
491,0.57083,0.55168
492,0.57075,0.55168
493,0.5707,0.55167
494,0.57069,0.55167
495,0.57067,0.55167
496,0.57066,0.55167
497,0.57066,0.55167
498,0.57062,0.55167
499,0.57061,0.55167
500,0.57058,0.55167
501,0.57057,0.55167
502,0.57056,0.55166
503,0.57055,0.55166
504,0.57055,0.55166
505,0.57054,0.55166
506,0.57051,0.55166
507,0.57051,0.55166
508,0.57048,0.55166
509,0.57046,0.55166
510,0.57043,0.55166
511,0.57041,0.55166
512,0.57041,0.55166
513,0.57039,0.55166
514,0.57039,0.55166
515,0.57039,0.55166
516,0.57039,0.55166
517,0.57039,0.55165
518,0.57039,0.55165
519,0.57039,0.55165
520,0.57039,0.55165
521,0.57039,0.55165
522,0.57039,0.55165
523,0.57036,0.55165
524,0.57036,0.55165
525,0.57035,0.55164
526,0.57033,0.55164
527,0.5703,0.55164
528,0.5703,0.55164
529,0.57028,0.55164
530,0.57027,0.55164
531,0.57025,0.55164
532,0.57024,0.55164
533,0.57021,0.55164
534,0.57021,0.55164
535,0.57013,0.55164
536,0.57012,0.55164
537,0.57012,0.55164
538,0.57011,0.55163
539,0.57011,0.55163
540,0.57009,0.55163
541,0.57009,0.55163
542,0.57005,0.55163
543,0.57005,0.55163
544,0.57004,0.55163
545,0.57002,0.55163
546,0.57001,0.55163
547,0.57001,0.55163
548,0.57001,0.55163
549,0.57001,0.55163
550,0.57,0.55163
551,0.56999,0.55163
552,0.56994,0.55162
553,0.56993,0.55162
554,0.56993,0.55162
555,0.56993,0.55162
556,0.56992,0.55162
557,0.56986,0.55162
558,0.56985,0.55162
559,0.56983,0.55162
560,0.5698,0.55162
561,0.56976,0.55161
562,0.56975,0.55161
563,0.56974,0.55161
564,0.56972,0.55161
565,0.56969,0.55161
566,0.56969,0.55161
567,0.56969,0.55161
568,0.56967,0.55161
569,0.56967,0.55161
570,0.56966,0.55161
571,0.56966,0.55161
572,0.56963,0.5516
573,0.56962,0.5516
574,0.56961,0.5516
575,0.5696,0.5516
576,0.56959,0.5516
577,0.56958,0.5516
578,0.56957,0.5516
579,0.56957,0.5516
580,0.56955,0.5516
581,0.56955,0.55159
582,0.56954,0.55159
583,0.56954,0.55159
584,0.56953,0.55159
585,0.56953,0.55159
586,0.56952,0.55159
587,0.56952,0.55159
588,0.56951,0.55159
589,0.5695,0.55159
590,0.56947,0.55159
591,0.56945,0.55159
592,0.56945,0.55158
593,0.56943,0.55158
594,0.56943,0.55158
595,0.56942,0.55158
596,0.56942,0.55158
597,0.56942,0.55158
598,0.5694,0.55158
599,0.56939,0.55158
600,0.56938,0.55158
601,0.56938,0.55158
602,0.56937,0.55158
603,0.56936,0.55158
604,0.56936,0.55158
605,0.56935,0.55158
606,0.56933,0.55158
607,0.56933,0.55157
608,0.56932,0.55157
609,0.56931,0.55157
610,0.56931,0.55157
611,0.56931,0.55157
612,0.56931,0.55157
613,0.5693,0.55156
614,0.56926,0.55156
615,0.56924,0.55156
616,0.56923,0.55156
617,0.56922,0.55156
618,0.5692,0.55156
619,0.56919,0.55156
620,0.56918,0.55156
621,0.56917,0.55156
622,0.56916,0.55156
623,0.56916,0.55156
624,0.56914,0.55155
625,0.56913,0.55155
626,0.56912,0.55155
627,0.56911,0.55155
628,0.56911,0.55155
629,0.5691,0.55155
630,0.56909,0.55155
631,0.56909,0.55155
632,0.56907,0.55155
633,0.56906,0.55155
634,0.56906,0.55155
635,0.56905,0.55154
636,0.56904,0.55154
637,0.56904,0.55154
638,0.56904,0.55154
639,0.56904,0.55154
640,0.56902,0.55154
641,0.56902,0.55154
642,0.569,0.55154
643,0.569,0.55154
644,0.56899,0.55154
645,0.56898,0.55153
646,0.56898,0.55153
647,0.56896,0.55153
648,0.56895,0.55153
649,0.56895,0.55153
650,0.56894,0.55153
651,0.56894,0.55153
652,0.56893,0.55153
653,0.56893,0.55152
654,0.56893,0.55152
655,0.56893,0.55152
656,0.56892,0.55152
657,0.56892,0.55152
658,0.56892,0.55152
659,0.56891,0.55152
660,0.5689,0.55152
661,0.5689,0.55151
662,0.5689,0.55151
663,0.56889,0.55151
664,0.56889,0.55151
665,0.56888,0.55151
666,0.56888,0.55151
667,0.56888,0.55151
668,0.56888,0.55151
669,0.56888,0.5515
670,0.56888,0.5515
671,0.56887,0.5515
672,0.56887,0.5515
673,0.56887,0.5515
674,0.56887,0.5515
675,0.56886,0.5515
676,0.56886,0.5515
677,0.56886,0.55149
678,0.56886,0.55148
679,0.56886,0.55148
680,0.56886,0.55147
681,0.56885,0.55147
682,0.56885,0.55147
683,0.56885,0.55147
684,0.56885,0.55147
685,0.56885,0.55147
686,0.56885,0.55146
687,0.56884,0.55146
688,0.56883,0.55146
689,0.56883,0.55146
690,0.56882,0.55146
691,0.56882,0.55146
692,0.56882,0.55146
693,0.56881,0.55145
694,0.56881,0.55145
695,0.56881,0.55145
696,0.56881,0.55145
697,0.5688,0.55145
698,0.5688,0.55144
699,0.5688,0.55144
700,0.5688,0.55144
701,0.5688,0.55144
702,0.5688,0.55144
703,0.56879,0.55144
704,0.56879,0.55144
705,0.56879,0.55143
706,0.56878,0.55143
707,0.56878,0.55143
708,0.56878,0.55143
709,0.56877,0.55143
710,0.56877,0.55142
711,0.56877,0.55142
712,0.56876,0.55142
713,0.56876,0.55142
714,0.56876,0.55141
715,0.56876,0.55141
716,0.56876,0.55141
717,0.56876,0.55141
718,0.56876,0.55141
719,0.56875,0.5514
720,0.56875,0.5514
721,0.56875,0.5514
722,0.56875,0.5514
723,0.56874,0.55139
724,0.56874,0.55139
725,0.56874,0.55139
726,0.56874,0.55139
727,0.56873,0.55139
728,0.56873,0.55138
729,0.56873,0.55137
730,0.56873,0.55137
731,0.56872,0.55137
732,0.56872,0.55137
733,0.56871,0.55137
734,0.5687,0.55137
735,0.5687,0.55136
736,0.5687,0.55136
737,0.56869,0.55136
738,0.56869,0.55136
739,0.56869,0.55135
740,0.56869,0.55135
741,0.56868,0.55135
742,0.56868,0.55134
743,0.56868,0.55134
744,0.56868,0.55134
745,0.56868,0.55133
746,0.56868,0.55133
747,0.56868,0.55133
748,0.56868,0.55132
749,0.56868,0.55132
750,0.56867,0.55132
751,0.56867,0.55131
752,0.56867,0.55131
753,0.56867,0.55131
754,0.56867,0.55131
755,0.56867,0.5513
756,0.56867,0.5513
757,0.56866,0.5513
758,0.56866,0.5513
759,0.56866,0.55129
760,0.56866,0.55129
761,0.56866,0.55128
762,0.56865,0.55128
763,0.56865,0.55128
764,0.56865,0.55128
765,0.56865,0.55128
766,0.56865,0.55127
767,0.56864,0.55127
768,0.56864,0.55127
769,0.56864,0.55127
770,0.56864,0.55127
771,0.56864,0.55126
772,0.56864,0.55125
773,0.56864,0.55125
774,0.56864,0.55125
775,0.56864,0.55124
776,0.56864,0.55123
777,0.56864,0.55123
778,0.56864,0.55123
779,0.56864,0.55123
780,0.56863,0.55122
781,0.56863,0.55122
782,0.56863,0.55122
783,0.56863,0.55122
784,0.56862,0.55121
785,0.56862,0.55121
786,0.56862,0.55121
787,0.56862,0.5512
788,0.56861,0.55119
789,0.56861,0.55119
790,0.5686,0.55119
791,0.5686,0.55118
792,0.5686,0.55118
793,0.5686,0.55118
794,0.5686,0.55118
795,0.5686,0.55118
796,0.5686,0.55117
797,0.5686,0.55117
798,0.5686,0.55117
799,0.5686,0.55117
800,0.5686,0.55117
801,0.5686,0.55116
802,0.5686,0.55115
803,0.5686,0.55115
804,0.5686,0.55115
805,0.5686,0.55115
806,0.5686,0.55114
807,0.5686,0.55114
808,0.5686,0.55113
809,0.5686,0.55113
810,0.5686,0.55113
811,0.5686,0.55113
812,0.5686,0.55113
813,0.5686,0.55112
814,0.5686,0.55112
815,0.5686,0.55112
816,0.56859,0.55112
817,0.56859,0.55112
818,0.56859,0.55111
819,0.56859,0.5511
820,0.56859,0.5511
821,0.56859,0.5511
822,0.56859,0.55109
823,0.56859,0.55109
824,0.56858,0.55108
825,0.56858,0.55108
826,0.56858,0.55108
827,0.56858,0.55108
828,0.56858,0.55107
829,0.56858,0.55107
830,0.56857,0.55107
831,0.56857,0.55107
832,0.56857,0.55107
833,0.56857,0.55107
834,0.56856,0.55107
835,0.56856,0.55106
836,0.56856,0.55106
837,0.56856,0.55106
838,0.56855,0.55106
839,0.56855,0.55106
840,0.56855,0.55106
841,0.56855,0.55106
842,0.56855,0.55105
843,0.56855,0.55105
844,0.56854,0.55105
845,0.56854,0.55105
846,0.56854,0.55105
847,0.56854,0.55105
848,0.56853,0.55104
849,0.56853,0.55104
850,0.56853,0.55104
851,0.56853,0.55103
852,0.56852,0.55103
853,0.56852,0.55103
854,0.56852,0.55102
855,0.56852,0.55102
856,0.56852,0.55102
857,0.56852,0.55101
858,0.56851,0.55101
859,0.56851,0.55101
860,0.56851,0.551
861,0.56851,0.551
862,0.56851,0.551
863,0.56851,0.55099
864,0.56851,0.55099
865,0.56851,0.55099
866,0.5685,0.55099
867,0.5685,0.55098
868,0.56848,0.55098
869,0.56848,0.55098
870,0.56848,0.55097
871,0.56848,0.55097
872,0.56848,0.55096
873,0.56848,0.55096
874,0.56848,0.55095
875,0.56847,0.55095
876,0.56847,0.55094
877,0.56846,0.55094
878,0.56846,0.55093
879,0.56846,0.55093
880,0.56846,0.55093
881,0.56845,0.55093
882,0.56845,0.55093
883,0.56845,0.55093
884,0.56844,0.55093
885,0.56844,0.55093
886,0.56844,0.55093
887,0.56843,0.55093
888,0.56843,0.55093
889,0.56842,0.55092
890,0.56842,0.55092
891,0.56842,0.55092
892,0.56841,0.55091
893,0.56841,0.55089
894,0.56841,0.55088
895,0.56841,0.55088
896,0.56841,0.55088
897,0.56841,0.55088
898,0.56841,0.55087
899,0.56841,0.55087
900,0.5684,0.55087
901,0.5684,0.55087
902,0.5684,0.55086
903,0.5684,0.55085
904,0.56839,0.55084
905,0.56839,0.55084
906,0.56839,0.55084
907,0.56838,0.55084
908,0.56838,0.55083
909,0.56838,0.55083
910,0.56838,0.55083
911,0.56838,0.55083
912,0.56838,0.55083
913,0.56838,0.55083
914,0.56838,0.55083
915,0.56837,0.55083
916,0.56837,0.55082
917,0.56837,0.55081
918,0.56837,0.5508
919,0.56836,0.5508
920,0.56836,0.55079
921,0.56836,0.55079
922,0.56835,0.55078
923,0.56835,0.55078
924,0.56834,0.55078
925,0.56834,0.55077
926,0.56833,0.55076
927,0.56832,0.55075
928,0.56832,0.55075
929,0.56832,0.55075
930,0.56832,0.55074
931,0.56832,0.55074
932,0.56831,0.55073
933,0.56831,0.55073
934,0.56831,0.55073
935,0.56831,0.55072
936,0.5683,0.55072
937,0.56829,0.55072
938,0.56829,0.55071
939,0.56828,0.55071
940,0.56828,0.55071
941,0.56828,0.55071
942,0.56827,0.5507
943,0.56827,0.5507
944,0.56827,0.5507
945,0.56827,0.5507
946,0.56826,0.55069
947,0.56826,0.55069
948,0.56826,0.55069
949,0.56826,0.55069
950,0.56824,0.55069
951,0.56822,0.55068
952,0.56822,0.55068
953,0.56822,0.55068
954,0.56821,0.55068
955,0.56821,0.55068
956,0.56821,0.55067
957,0.56821,0.55066
958,0.56821,0.55066
959,0.5682,0.55066
960,0.5682,0.55066
961,0.56819,0.55065
962,0.56819,0.55065
963,0.56818,0.55065
964,0.56817,0.55064
965,0.56816,0.55063
966,0.56816,0.55062
967,0.56814,0.55062
968,0.56813,0.55061
969,0.56813,0.5506
970,0.56811,0.5506
971,0.56811,0.55059
972,0.56809,0.55059
973,0.56809,0.55058
974,0.56809,0.55058
975,0.56808,0.55057
976,0.56808,0.55057
977,0.56807,0.55056
978,0.56807,0.55055
979,0.56806,0.55055
980,0.56806,0.55055
981,0.56806,0.55054
982,0.56802,0.55053
983,0.56802,0.55053
984,0.568,0.55053
985,0.56798,0.55053
986,0.56798,0.55052
987,0.56798,0.55052
988,0.56798,0.55051
989,0.56797,0.55051
990,0.56797,0.55049
991,0.56796,0.55049
992,0.56796,0.55048
993,0.56796,0.55048
994,0.56796,0.55047
995,0.56796,0.55047
996,0.56796,0.55047
997,0.56796,0.55046
998,0.56796,0.55046
999,0.56796,0.55045
1000,0.56796,0.55045
1001,0.56796,0.55045
1002,0.56796,0.55045
1003,0.56796,0.55044
1004,0.56796,0.55044
1005,0.56796,0.55044
1006,0.56796,0.55043
1007,0.56796,0.55043
1008,0.56796,0.55043
1009,0.56796,0.55043
1010,0.56796,0.55043
1011,0.56796,0.55043
1012,0.56796,0.55043
1013,0.56796,0.55042
1014,0.56796,0.55042
1015,0.56796,0.55042
1016,0.56796,0.55042
1017,0.56796,0.55042
1018,0.56796,0.55041
1019,0.56794,0.55041
1020,0.56792,0.55039
1021,0.56792,0.55039
1022,0.56792,0.55039
1023,0.56792,0.55038
1024,0.56792,0.55038
1025,0.56792,0.55037
1026,0.56792,0.55037
1027,0.56792,0.55037
1028,0.56792,0.55036
1029,0.56792,0.55035
1030,0.56792,0.55034
1031,0.56792,0.55034
1032,0.56792,0.55034
1033,0.56792,0.55033
1034,0.56792,0.55033
1035,0.56792,0.55032
1036,0.56792,0.55032
1037,0.56792,0.55032
1038,0.56792,0.55032
1039,0.56792,0.55031
1040,0.56792,0.5503
1041,0.56792,0.5503
1042,0.56792,0.5503
1043,0.56792,0.55029
1044,0.56792,0.55028
1045,0.56791,0.55028
1046,0.56791,0.55028
1047,0.5679,0.55027
1048,0.56789,0.55026
1049,0.56789,0.55026
1050,0.56788,0.55025
1051,0.56787,0.55024
1052,0.56787,0.55024
1053,0.56787,0.55024
1054,0.56787,0.55023
1055,0.56786,0.55023
1056,0.56785,0.55023
1057,0.56785,0.55021
1058,0.56785,0.5502
1059,0.56784,0.5502
1060,0.56784,0.55019
1061,0.56784,0.55019
1062,0.56784,0.55019
1063,0.56784,0.55018
1064,0.56784,0.55018
1065,0.56784,0.55017
1066,0.56784,0.55015
1067,0.56784,0.55015
1068,0.56784,0.55015
1069,0.56784,0.55015
1070,0.56784,0.55014
1071,0.56784,0.55014
1072,0.56784,0.55012
1073,0.56784,0.55012
1074,0.56784,0.55012
1075,0.56784,0.55011
1076,0.56784,0.55011
1077,0.56784,0.55011
1078,0.56784,0.55009
1079,0.56784,0.55009
1080,0.56784,0.55007
1081,0.56784,0.55007
1082,0.56784,0.55007
1083,0.56783,0.55006
1084,0.56783,0.55006
1085,0.56783,0.55005
1086,0.56783,0.55005
1087,0.56783,0.55005
1088,0.56783,0.55005
1089,0.56783,0.55005
1090,0.56783,0.55004
1091,0.56783,0.55004
1092,0.56783,0.55004
1093,0.56783,0.55004
1094,0.56783,0.55003
1095,0.56783,0.55003
1096,0.56783,0.55003
1097,0.56783,0.55003
1098,0.56782,0.55002
1099,0.56782,0.55002
1100,0.56782,0.55001
1101,0.56781,0.55001
1102,0.5678,0.55001
1103,0.5678,0.55
1104,0.5678,0.54998
1105,0.56779,0.54998
1106,0.56779,0.54997
1107,0.56778,0.54997
1108,0.56778,0.54996
1109,0.56778,0.54996
1110,0.56777,0.54995
1111,0.56776,0.54995
1112,0.56776,0.54993
1113,0.56775,0.54993
1114,0.56774,0.54993
1115,0.56773,0.54993
1116,0.56773,0.54991
1117,0.5677,0.5499
1118,0.5677,0.5499
1119,0.5677,0.5499
1120,0.56769,0.5499
1121,0.56768,0.54989
1122,0.56768,0.54988
1123,0.56767,0.54988
1124,0.56765,0.54988
1125,0.56765,0.54987
1126,0.56765,0.54987
1127,0.56765,0.54985
1128,0.56764,0.54985
1129,0.56763,0.54985
1130,0.56763,0.54984
1131,0.56763,0.54984
1132,0.56762,0.54984
1133,0.56762,0.54983
1134,0.5676,0.54983
1135,0.5676,0.54983
1136,0.56759,0.54982
1137,0.56758,0.54982
1138,0.56758,0.54982
1139,0.56758,0.54982
1140,0.56757,0.54981
1141,0.56756,0.5498
1142,0.56756,0.5498
1143,0.56754,0.5498
1144,0.56754,0.54977
1145,0.56754,0.54977
1146,0.56753,0.54977
1147,0.56753,0.54977
1148,0.56752,0.54975
1149,0.56752,0.54974
1150,0.56748,0.54974
1151,0.56747,0.54974
1152,0.56747,0.54973
