Rank,PublicScore,PrivateScore
212,0.90649,0.89951
213,0.90647,0.89951
214,0.90646,0.8995
215,0.90641,0.89949
216,0.9064,0.89948
217,0.90639,0.89948
218,0.90638,0.89947
219,0.90638,0.89947
220,0.90635,0.89947
221,0.90632,0.89947
222,0.90631,0.89947
223,0.90631,0.89947
224,0.9063,0.89947
225,0.90629,0.89946
226,0.90627,0.89946
227,0.90626,0.89946
228,0.90625,0.89946
229,0.90624,0.89946
230,0.90624,0.89944
231,0.90624,0.89943
232,0.90624,0.89943
233,0.90622,0.89942
234,0.90621,0.8994
235,0.90619,0.8994
236,0.90619,0.8994
237,0.90618,0.89939
238,0.90618,0.89939
239,0.90618,0.89939
240,0.90616,0.89939
241,0.90615,0.89939
242,0.90615,0.89939
243,0.90612,0.89939
244,0.90612,0.89939
245,0.90612,0.89939
246,0.90612,0.89938
247,0.90612,0.89937
248,0.90612,0.89935
249,0.90612,0.89934
250,0.90612,0.89932
251,0.90612,0.89932
252,0.90612,0.89932
253,0.90612,0.89932
254,0.90611,0.89931
255,0.90611,0.8993
256,0.90611,0.8993
257,0.90611,0.8993
258,0.9061,0.89929
259,0.90608,0.89929
260,0.90596,0.89929
261,0.90595,0.89929
262,0.90595,0.89928
263,0.90595,0.89927
264,0.90588,0.89926
265,0.90579,0.89926
266,0.90575,0.89925
267,0.90575,0.89925
268,0.90573,0.89924
269,0.90571,0.89917
270,0.9057,0.89913
271,0.90567,0.89912
272,0.90566,0.8991
273,0.90565,0.89904
274,0.90561,0.89902
275,0.90561,0.89902
276,0.90561,0.89901
277,0.90561,0.899
278,0.90561,0.89899
279,0.90558,0.89898
280,0.90555,0.89891
281,0.90555,0.89888
282,0.90554,0.89887
283,0.90553,0.89884
284,0.90548,0.89875
285,0.90546,0.89875
286,0.90544,0.89872
287,0.90534,0.89872
288,0.90527,0.89871
289,0.90526,0.89864
290,0.90526,0.89861
291,0.90521,0.89861
292,0.90521,0.89856
293,0.90516,0.89856
294,0.90516,0.89852
295,0.90514,0.89852
296,0.90512,0.89851
297,0.90501,0.89851
298,0.905,0.89851
299,0.90499,0.89851
300,0.90489,0.89851
301,0.90485,0.89851
302,0.90477,0.89851
303,0.90472,0.89851
304,0.90472,0.89851
305,0.90468,0.89851
306,0.90467,0.89851
307,0.90462,0.89851
308,0.90461,0.89851
309,0.90457,0.89851
310,0.90457,0.89851
311,0.90456,0.89851
312,0.90453,0.89851
313,0.90452,0.89851
314,0.90452,0.89851
315,0.90452,0.89851
316,0.90449,0.89851
317,0.90438,0.89851
318,0.90431,0.89851
319,0.9043,0.89851
320,0.90429,0.89851
321,0.90428,0.89851
322,0.90426,0.89851
323,0.90425,0.89851
324,0.90417,0.89851
325,0.90416,0.89851
326,0.90415,0.89851
327,0.90412,0.89851
328,0.9041,0.89851
329,0.90408,0.89851
330,0.90408,0.89851
331,0.90408,0.89851
332,0.90408,0.89851
333,0.90408,0.89851
334,0.90404,0.89851
335,0.90404,0.89851
336,0.90404,0.89851
337,0.90404,0.89851
338,0.90404,0.89851
339,0.90404,0.89851
340,0.90404,0.89851
341,0.90404,0.89851
342,0.90404,0.89851
343,0.90404,0.89851
344,0.90404,0.89851
345,0.90404,0.89851
346,0.90404,0.89851
347,0.90404,0.89851
348,0.90404,0.89851
349,0.90404,0.89851
350,0.90404,0.89851
351,0.90404,0.89851
352,0.90404,0.89851
353,0.90404,0.89851
354,0.90404,0.89851
355,0.90404,0.89851
356,0.90404,0.89851
357,0.90404,0.89851
358,0.90404,0.89851
359,0.90404,0.89849
360,0.90404,0.89845
361,0.90404,0.8984
362,0.90404,0.8984
363,0.90404,0.89838
364,0.90404,0.89838
365,0.90404,0.89832
366,0.90404,0.89831
367,0.90404,0.89829
368,0.90404,0.89823
369,0.90404,0.89823
370,0.90404,0.8982
371,0.90404,0.89813
372,0.90404,0.8981
373,0.90404,0.89809
374,0.90404,0.89807
375,0.90404,0.89807
376,0.90404,0.898
377,0.90404,0.89798
378,0.90404,0.89795
379,0.90404,0.89795
380,0.90404,0.89794
381,0.90404,0.89793
382,0.90404,0.89786
383,0.90404,0.89783
384,0.90404,0.89775
385,0.90404,0.89767
386,0.90404,0.8976
387,0.90404,0.89758
388,0.90404,0.89754
389,0.90404,0.89753
390,0.90404,0.89752
391,0.90404,0.8975
392,0.90404,0.89744
393,0.90404,0.89738
394,0.90404,0.89734
395,0.90404,0.89734
396,0.90404,0.89733
397,0.90404,0.89733
398,0.90404,0.89732
399,0.90404,0.89726
400,0.90399,0.89726
401,0.90399,0.89722
402,0.90393,0.89704
403,0.90392,0.89697
404,0.90392,0.89695
405,0.90388,0.89693
406,0.9038,0.89686
407,0.90373,0.89679
408,0.9036,0.89677
409,0.9036,0.89663
410,0.90353,0.89661
411,0.9035,0.89661
412,0.90331,0.89655
413,0.90329,0.89654
414,0.90326,0.89643
415,0.90326,0.89638
416,0.90323,0.89638
417,0.9031,0.89638
418,0.90303,0.8963
419,0.90302,0.89628
420,0.903,0.89619
421,0.90285,0.89613
422,0.90259,0.89608
423,0.90258,0.89608
424,0.90254,0.89608
425,0.90252,0.89608
426,0.90252,0.89603
427,0.90239,0.896
428,0.90239,0.89599
429,0.90228,0.89597
430,0.90227,0.89591
431,0.90223,0.89585
432,0.90212,0.89578
433,0.90211,0.89568
434,0.90205,0.89563
435,0.90197,0.89561
436,0.90196,0.8953
437,0.90184,0.89527
438,0.90173,0.89508
439,0.90169,0.89507
440,0.90163,0.895
441,0.90151,0.89497
442,0.90113,0.89492
443,0.90096,0.89481
444,0.90094,0.89475
445,0.90063,0.89474
446,0.90062,0.89469
447,0.90031,0.89452
448,0.90005,0.89442
449,0.9,0.89399
450,0.89991,0.89398
451,0.89989,0.89389
452,0.89969,0.89383
453,0.8996,0.89381
454,0.89952,0.8938
455,0.89944,0.89378
456,0.89934,0.89376
457,0.89928,0.89351
458,0.89913,0.89337
459,0.89912,0.89336
460,0.89904,0.8933
461,0.89886,0.89329
462,0.89883,0.89315
463,0.89867,0.89311
464,0.89845,0.893
465,0.89836,0.89299
466,0.89816,0.89277
467,0.89801,0.89275
468,0.89774,0.89253
469,0.89764,0.89238
470,0.89759,0.89225
471,0.89752,0.89214
472,0.89738,0.89213
473,0.89734,0.89209
474,0.8973,0.89194
475,0.89721,0.89182
476,0.89712,0.89155
477,0.89691,0.89151
478,0.89687,0.89151
479,0.89687,0.89145
480,0.89676,0.8912
481,0.89675,0.8912
482,0.89671,0.8912
483,0.89661,0.8912
484,0.8966,0.89114
485,0.89633,0.89083
486,0.89628,0.89083
487,0.89621,0.89081
488,0.89599,0.89077
489,0.89578,0.89073
490,0.89569,0.89072
491,0.89562,0.89049
492,0.89547,0.89032
493,0.89533,0.89019
494,0.89519,0.89016
495,0.89502,0.8899
496,0.89498,0.88985
497,0.89482,0.88957
498,0.89478,0.88957
499,0.89456,0.88947
500,0.89456,0.88947
501,0.89436,0.88943
502,0.89428,0.88926
503,0.89417,0.88913
504,0.89412,0.88901
505,0.89407,0.88891
506,0.89392,0.8889
507,0.8939,0.88869
508,0.89387,0.88861
509,0.89375,0.88847
510,0.89371,0.88844
511,0.89336,0.88839
512,0.89335,0.88824
513,0.89319,0.88812
514,0.89298,0.88809
515,0.89285,0.88793
516,0.89281,0.88785
517,0.89271,0.88771
518,0.89265,0.88761
519,0.89251,0.88732
520,0.89249,0.88726
521,0.89246,0.88703
522,0.89246,0.88699
523,0.89239,0.88699
524,0.89238,0.88693
525,0.89226,0.88687
526,0.89218,0.88687
527,0.89218,0.88686
528,0.89196,0.88684
529,0.89165,0.88654
530,0.89137,0.88646
531,0.89127,0.88642
532,0.89127,0.88638
533,0.89127,0.88633
534,0.89125,0.88566
535,0.89077,0.8856
536,0.89044,0.88545
537,0.89018,0.88533
538,0.89018,0.88502
539,0.89017,0.88491
540,0.88996,0.88452
541,0.88993,0.88445
542,0.88992,0.88435
543,0.88986,0.88429
544,0.88942,0.88424
545,0.88871,0.88387
546,0.88845,0.88378
547,0.88845,0.88364
548,0.88845,0.88351
549,0.88824,0.8835
550,0.88821,0.88343
551,0.88809,0.88323
552,0.88808,0.88322
553,0.88808,0.88321
554,0.88801,0.8831
555,0.88782,0.88286
556,0.88775,0.88277
557,0.88771,0.88274
558,0.88757,0.88262
559,0.88743,0.88237
560,0.88737,0.88226
561,0.88733,0.88207
562,0.88712,0.88206
563,0.88707,0.88204
564,0.88671,0.88204
565,0.88667,0.88204
566,0.88658,0.88204
567,0.88648,0.88204
568,0.88644,0.88204
569,0.88629,0.88204
570,0.88624,0.88204
571,0.88616,0.88204
572,0.88612,0.88204
573,0.8861,0.88204
574,0.88596,0.88204
575,0.88573,0.88204
576,0.88554,0.88204
577,0.88552,0.88204
578,0.88552,0.88204
579,0.88521,0.88204
580,0.88515,0.88204
581,0.88515,0.88204
582,0.88515,0.88204
583,0.88515,0.88204
584,0.88515,0.88204
585,0.88515,0.88204
586,0.88515,0.88204
587,0.88515,0.88204
588,0.88515,0.88204
589,0.88515,0.88204
590,0.88515,0.88204
591,0.88515,0.88204
592,0.88515,0.88204
593,0.88515,0.88204
594,0.88515,0.88204
595,0.88515,0.88204
596,0.88515,0.88204
597,0.88515,0.88204
598,0.88515,0.88204
599,0.88515,0.88204
600,0.88515,0.88204
601,0.88515,0.88204
602,0.88515,0.88204
603,0.88515,0.88204
604,0.88515,0.88204
605,0.88515,0.88204
606,0.88515,0.88204
607,0.88515,0.88204
608,0.88515,0.88204
609,0.88515,0.88204
610,0.88515,0.88204
611,0.88515,0.88204
612,0.88515,0.88204
613,0.88515,0.88204
614,0.88515,0.88204
615,0.88515,0.88204
616,0.88515,0.88204
617,0.88515,0.88204
618,0.88515,0.88204
619,0.88515,0.88204
620,0.88515,0.88204
621,0.88515,0.88204
622,0.88515,0.88204
623,0.88515,0.88204
624,0.88515,0.88204
625,0.88515,0.88204
626,0.88515,0.88204
627,0.88515,0.88204
628,0.88515,0.88204
629,0.88515,0.88204
630,0.88515,0.88204
631,0.88515,0.882
632,0.88515,0.88183
633,0.88515,0.88183
634,0.88515,0.88183
635,0.88515,0.88182
636,0.88515,0.8818
637,0.88515,0.8818
638,0.88515,0.8818
639,0.88514,0.8818
640,0.88514,0.8818
641,0.88514,0.8818
642,0.88514,0.8818
643,0.88514,0.88176
644,0.88514,0.88176
645,0.88514,0.88153
646,0.88514,0.88143
647,0.88514,0.88141
648,0.88508,0.88141
649,0.88503,0.88126
650,0.88503,0.88125
651,0.88503,0.88121
652,0.88503,0.88109
653,0.88503,0.88095
654,0.88503,0.88086
655,0.88495,0.88081
656,0.88476,0.88039
657,0.88467,0.88037
658,0.88464,0.88037
659,0.88462,0.87999
660,0.8846,0.87986
661,0.88453,0.8798
662,0.88448,0.87974
663,0.88448,0.87974
664,0.88438,0.87974
665,0.88435,0.87974
666,0.88429,0.87974
667,0.88415,0.87972
668,0.88384,0.87972
669,0.88377,0.87963
670,0.88375,0.87956
671,0.88371,0.87953
672,0.88368,0.87951
673,0.88365,0.8795
674,0.88362,0.8794
675,0.88362,0.87926
676,0.88341,0.87924
677,0.88323,0.87917
678,0.88318,0.87916
679,0.88318,0.87885
680,0.88312,0.87878
681,0.88296,0.87871
682,0.8829,0.87866
683,0.88254,0.87865
684,0.88254,0.8785
685,0.88254,0.8784
686,0.88254,0.87811
687,0.88254,0.87796
688,0.88243,0.87779
689,0.88236,0.87769
690,0.88225,0.87754
691,0.88214,0.87747
692,0.88211,0.8774
693,0.88202,0.87736
694,0.88173,0.87734
695,0.88171,0.87724
696,0.8817,0.87719
697,0.88157,0.87718
698,0.88136,0.87714
699,0.88128,0.87709
700,0.88125,0.87702
701,0.88123,0.87699
702,0.88108,0.8769
703,0.88108,0.87683
704,0.88104,0.87676
705,0.88098,0.87671
706,0.88092,0.8767
707,0.88082,0.87669
708,0.88069,0.87669
709,0.88058,0.87668
710,0.8805,0.87664
711,0.88039,0.87663
712,0.88035,0.87661
713,0.88017,0.87658
714,0.88014,0.87657
715,0.88013,0.87654
716,0.88008,0.87649
717,0.87996,0.87648
718,0.87988,0.87647
719,0.87983,0.87643
720,0.87982,0.8764
721,0.87981,0.87639
722,0.87977,0.87635
723,0.87964,0.87634
724,0.87964,0.87632
725,0.87964,0.87628
726,0.87955,0.87616
727,0.87954,0.87613
728,0.87938,0.87613
729,0.87935,0.87611
730,0.87933,0.87611
731,0.87932,0.87611
732,0.8793,0.87609
733,0.8793,0.87605
734,0.87929,0.876
735,0.87912,0.876
736,0.8791,0.876
737,0.8791,0.87582
738,0.87909,0.8758
739,0.87906,0.8758
740,0.87883,0.87579
741,0.87875,0.87579
742,0.87866,0.87578
743,0.87847,0.87555
744,0.87832,0.87542
745,0.87827,0.87542
746,0.8782,0.87542
747,0.87814,0.87542
748,0.8781,0.87542
749,0.87808,0.87542
750,0.87807,0.87542
751,0.87804,0.87542
752,0.87803,0.87542
753,0.87801,0.87542
754,0.87792,0.87541
755,0.87789,0.87541
756,0.87786,0.87522
757,0.87779,0.87516
758,0.87778,0.87507
759,0.87776,0.87498
760,0.87765,0.87491
761,0.87752,0.87424
762,0.87734,0.87417
763,0.8773,0.87415
764,0.87721,0.87407
765,0.87705,0.87399
766,0.87703,0.87394
767,0.877,0.87386
768,0.87696,0.87382
769,0.87696,0.87375
770,0.87689,0.8737
771,0.87688,0.87369
772,0.87683,0.87322
773,0.87683,0.87316
774,0.87683,0.87314
775,0.87681,0.87296
776,0.87676,0.87287
777,0.87676,0.87278
778,0.87657,0.8726
779,0.8764,0.87259
780,0.8764,0.87244
781,0.8764,0.87234
782,0.8764,0.87226
783,0.8764,0.87217
784,0.8764,0.87214
785,0.8764,0.87205
786,0.8764,0.87198
787,0.8764,0.8719
788,0.8764,0.8719
789,0.8764,0.87181
790,0.8764,0.87175
791,0.87638,0.87168
792,0.87632,0.87161
793,0.87621,0.87144
794,0.87619,0.87142
795,0.87618,0.87134
796,0.87589,0.87114
797,0.87586,0.87083
798,0.87577,0.87045
799,0.87566,0.87022
800,0.87555,0.87017
801,0.87548,0.86974
802,0.87521,0.86947
803,0.87518,0.86916
804,0.87498,0.86909
805,0.87486,0.86902
806,0.8748,0.86888
807,0.8746,0.86878
808,0.87458,0.86876
809,0.87444,0.86862
810,0.87421,0.86834
811,0.8742,0.86832
812,0.87399,0.86831
813,0.8739,0.86794
814,0.87388,0.86765
815,0.87378,0.86736
816,0.87377,0.8673
817,0.87352,0.86727
818,0.87347,0.86716
819,0.87334,0.86707
820,0.8729,0.86706
821,0.87282,0.86699
822,0.87282,0.86652
823,0.87277,0.8665
824,0.87251,0.8664
825,0.87232,0.86627
826,0.87206,0.86615
827,0.87172,0.86612
828,0.87154,0.86612
829,0.8715,0.86609
830,0.87118,0.86605
831,0.87105,0.86602
832,0.87101,0.86598
833,0.87069,0.8655
834,0.87033,0.86539
835,0.8701,0.86539
836,0.86991,0.86539
837,0.86988,0.8653
838,0.86982,0.8653
839,0.8696,0.86517
840,0.86954,0.86515
841,0.86954,0.86502
842,0.86918,0.86449
843,0.86875,0.8643
844,0.86856,0.86408
845,0.86827,0.8638
846,0.86823,0.86328
847,0.86789,0.86311
848,0.86788,0.86293
849,0.8678,0.86286
850,0.86751,0.86236
851,0.86743,0.86222
852,0.86709,0.8614
853,0.86693,0.86131
854,0.86691,0.8611
855,0.86659,0.86094
856,0.86652,0.86062
857,0.86641,0.86057
858,0.86626,0.86053
859,0.86545,0.8603
860,0.86544,0.86025
861,0.86515,0.86002
862,0.86502,0.85977
863,0.86484,0.85976
864,0.86475,0.85962
865,0.86439,0.8596
866,0.8641,0.85946
867,0.86283,0.85939
868,0.86279,0.85923
869,0.86264,0.85913
870,0.86226,0.85889
871,0.86225,0.85858
872,0.86154,0.85851
873,0.86153,0.85812
874,0.86142,0.85811
875,0.86127,0.85802
876,0.86116,0.85783
877,0.86111,0.85783
878,0.86094,0.85746
879,0.86031,0.85726
880,0.8603,0.85707
881,0.86017,0.85694
882,0.8597,0.85694
883,0.85911,0.85693
884,0.85881,0.85643
885,0.85871,0.85636
886,0.85864,0.85541
887,0.8585,0.85508
888,0.85768,0.85442
889,0.85743,0.85426
890,0.85714,0.85424
891,0.85706,0.85394
892,0.85673,0.85385
893,0.85597,0.85349
894,0.85592,0.85283
895,0.85583,0.85242
896,0.85489,0.85228
897,0.85473,0.85217
898,0.85471,0.85209
899,0.85399,0.852
900,0.85381,0.85134
901,0.85371,0.85065
902,0.85348,0.85053
903,0.85293,0.84983
904,0.85291,0.84942
905,0.85289,0.84933
906,0.8526,0.84905
907,0.85243,0.84882
908,0.85236,0.84854
909,0.8521,0.84841
910,0.85137,0.84838
911,0.85127,0.84801
912,0.85115,0.8469
913,0.85099,0.84689
914,0.85072,0.84657
915,0.85005,0.84542
916,0.84987,0.8448
917,0.849,0.84475
918,0.8483,0.84462
919,0.84821,0.84403
920,0.84802,0.84379
921,0.84743,0.84341
922,0.84698,0.84285
923,0.84678,0.8428
924,0.84664,0.84253
925,0.84651,0.84211
926,0.84573,0.8421
927,0.84568,0.84058
928,0.84518,0.84037
929,0.84477,0.84033
930,0.84461,0.8396
931,0.84441,0.83931
932,0.84435,0.83927
933,0.84405,0.83926
934,0.84362,0.83911
935,0.84298,0.83888
936,0.8422,0.83877
937,0.84159,0.83845
938,0.84148,0.83836
939,0.84142,0.83832
940,0.84135,0.83744
941,0.84135,0.83727
942,0.84134,0.83572
943,0.84096,0.83548
944,0.84086,0.8354
945,0.84051,0.83524
946,0.84035,0.83488
947,0.84026,0.83477
948,0.8399,0.83463
949,0.83933,0.83461
950,0.83913,0.83439
951,0.83901,0.8338
952,0.83881,0.83321
953,0.8369,0.8331
954,0.83635,0.83305
955,0.8362,0.8326
956,0.83607,0.83243
957,0.83606,0.83236
958,0.83601,0.83226
959,0.83594,0.83083
960,0.83584,0.8308
961,0.8357,0.83034
962,0.83516,0.82972
963,0.83478,0.82972
964,0.83477,0.82935
965,0.83383,0.82931
966,0.83326,0.82901
967,0.83308,0.82898
968,0.83291,0.82897
969,0.83251,0.82744
970,0.83212,0.827
971,0.83195,0.82686
972,0.8306,0.82664
973,0.82984,0.82664
974,0.82955,0.82601
975,0.82859,0.82589
976,0.82857,0.82588
977,0.82848,0.82569
978,0.82837,0.82558
979,0.82796,0.82543
980,0.82723,0.82535
981,0.82696,0.82533
982,0.82691,0.82523
983,0.82481,0.82523
984,0.82459,0.82523
985,0.82458,0.82468
986,0.82453,0.82465
987,0.82453,0.82457
988,0.82453,0.82457
989,0.8242,0.82455
990,0.8242,0.82444
991,0.8242,0.82425
992,0.82309,0.82425
993,0.82208,0.82425
994,0.82147,0.8242
995,0.82147,0.82191
996,0.82081,0.82124
997,0.82059,0.82107
998,0.82039,0.81965
999,0.81932,0.8194
1000,0.81732,0.81829
1001,0.81661,0.81564
1002,0.8166,0.81483
1003,0.81445,0.81477
1004,0.81413,0.81426
1005,0.81398,0.81397
1006,0.8139,0.81248
1007,0.8134,0.8116
1008,0.81175,0.81109
1009,0.81134,0.80986
1010,0.81104,0.80913
1011,0.8104,0.80787
1012,0.81028,0.80735
1013,0.80773,0.80696
1014,0.80718,0.80691
1015,0.80628,0.80681
1016,0.80591,0.80528
1017,0.80584,0.80486
1018,0.80558,0.80468
1019,0.80532,0.80347
1020,0.80519,0.80332
1021,0.8048,0.80292
1022,0.80471,0.80291
1023,0.80466,0.80251
1024,0.80351,0.80216
1025,0.80333,0.80176
1026,0.80302,0.80146
1027,0.80301,0.80114
1028,0.80223,0.80093
1029,0.80199,0.80072
1030,0.80172,0.80045
1031,0.80157,0.80031
1032,0.80142,0.7999
1033,0.80095,0.799
1034,0.79979,0.79871
1035,0.79724,0.79505
1036,0.7963,0.79456
1037,0.79568,0.79439
1038,0.79485,0.7943
1039,0.79438,0.79342
1040,0.79415,0.79263
1041,0.79384,0.79123
1042,0.79358,0.79115
1043,0.79343,0.79049
1044,0.79333,0.78984
1045,0.79264,0.78972
1046,0.79192,0.78971
1047,0.79126,0.78951
1048,0.78997,0.78876
1049,0.78972,0.78864
1050,0.78959,0.78843
1051,0.78949,0.78812
1052,0.78877,0.78801
1053,0.78776,0.78731
1054,0.78764,0.78711
1055,0.78712,0.78701
1056,0.78669,0.78659
1057,0.78599,0.78649
1058,0.78584,0.78558
1059,0.7854,0.78558
1060,0.78349,0.7837
1061,0.78348,0.78319
1062,0.78318,0.78304
1063,0.78304,0.78174
1064,0.7821,0.78167
1065,0.78175,0.78098
1066,0.78053,0.78038
1067,0.78045,0.78008
1068,0.77955,0.77995
1069,0.77869,0.77976
1070,0.77856,0.77781
1071,0.77818,0.7771
1072,0.77651,0.7769
1073,0.77617,0.77671
1074,0.7747,0.77529
1075,0.77462,0.77489
1076,0.77428,0.7746
1077,0.77342,0.77447
1078,0.77325,0.77408
1079,0.77244,0.77282
1080,0.77043,0.77169
1081,0.77025,0.77169
1082,0.76965,0.77149
1083,0.76847,0.76908
1084,0.76837,0.76734
1085,0.76694,0.76726
1086,0.76694,0.76552
1087,0.76685,0.7634
1088,0.7648,0.76334
1089,0.7645,0.76307
1090,0.76395,0.7626
1091,0.76351,0.76213
1092,0.76308,0.7611
1093,0.76301,0.76093
1094,0.76286,0.76064
1095,0.76258,0.76014
1096,0.76178,0.75954
1097,0.76041,0.75939
1098,0.75808,0.75938
1099,0.75465,0.75934
1100,0.75439,0.75917
1101,0.75405,0.75835
1102,0.75404,0.75796
1103,0.75333,0.75707
1104,0.75326,0.75687
1105,0.75226,0.75687
1106,0.75152,0.75595
1107,0.75151,0.75522
1108,0.74993,0.75328
1109,0.74987,0.75272
1110,0.74964,0.75188
1111,0.74878,0.75082
1112,0.74846,0.7483
1113,0.74784,0.74763
1114,0.74682,0.74606
1115,0.74626,0.74587
1116,0.74553,0.74578
1117,0.74546,0.74521
1118,0.7454,0.74464
1119,0.7434,0.74394
1120,0.74258,0.74274
1121,0.74253,0.74223
1122,0.74253,0.74152
1123,0.74237,0.7412
1124,0.74172,0.74112
1125,0.74172,0.73962
1126,0.74097,0.73941
1127,0.74091,0.73853
1128,0.7408,0.73852
1129,0.73674,0.73849
1130,0.7365,0.73735
1131,0.7365,0.73673
1132,0.73634,0.73651
1133,0.73617,0.73614
1134,0.73571,0.73605
1135,0.73539,0.73591
1136,0.73508,0.73585
1137,0.73492,0.73585
1138,0.7347,0.73573
1139,0.73418,0.73453
1140,0.73289,0.73422
1141,0.73219,0.73358
1142,0.73024,0.73351
1143,0.73006,0.72913
1144,0.72985,0.72888
1145,0.72976,0.72858
1146,0.72916,0.72697
1147,0.72754,0.72697
1148,0.72636,0.72582
1149,0.72623,0.72453
1150,0.72527,0.7227
1151,0.72449,0.72197
1152,0.72378,0.72174
1153,0.72308,0.7214
