Rank,PublicScore,PrivateScore
247,0.71768,0.7077
248,0.71849,0.70877
249,0.71918,0.71189
250,0.72247,0.71223
251,0.72456,0.71358
252,0.72611,0.71388
253,0.72773,0.71937
254,0.73015,0.72069
255,0.73061,0.72249
256,0.73092,0.72272
257,0.73219,0.72319
258,0.73297,0.72321
259,0.73309,0.7237
260,0.73585,0.72662
261,0.73809,0.72907
262,0.73981,0.73075
263,0.74009,0.73193
264,0.74034,0.73336
265,0.74188,0.73373
266,0.74462,0.73719
267,0.74618,0.7374
268,0.74794,0.73873
269,0.75016,0.73958
270,0.75061,0.74114
271,0.75486,0.74198
272,0.7554,0.7438
273,0.75545,0.74453
274,0.75647,0.749
275,0.75686,0.7492
276,0.75811,0.7517
277,0.76104,0.75199
278,0.76151,0.75333
279,0.76151,0.75525
280,0.76259,0.75525
281,0.76317,0.75631
282,0.76541,0.75727
283,0.76752,0.75954
284,0.77566,0.76697
285,0.77883,0.77015
286,0.78213,0.77147
287,0.78255,0.77196
288,0.78373,0.77429
289,0.78453,0.77444
290,0.78523,0.77611
291,0.78552,0.77771
292,0.78624,0.78045
293,0.7922,0.78082
294,0.79541,0.78694
295,0.79829,0.78868
296,0.79889,0.79022
297,0.80314,0.79102
298,0.80376,0.79419
299,0.80395,0.79429
300,0.8042,0.79575
301,0.80735,0.79882
302,0.80748,0.79938
303,0.80973,0.80007
304,0.81107,0.80119
305,0.81434,0.80236
306,0.81524,0.80449
307,0.81797,0.80494
308,0.81909,0.80759
309,0.82098,0.80834
310,0.82181,0.80928
311,0.82397,0.81708
312,0.82488,0.81724
313,0.82549,0.82032
314,0.82586,0.821
315,0.82668,0.82135
316,0.82994,0.8235
317,0.8328,0.82456
318,0.8353,0.82461
319,0.8358,0.82482
320,0.83687,0.82625
321,0.83733,0.82784
322,0.83858,0.83028
323,0.83925,0.83062
324,0.83961,0.83125
325,0.84328,0.83592
326,0.84584,0.83747
327,0.85008,0.83847
328,0.85085,0.8388
329,0.85113,0.83987
330,0.8524,0.841
331,0.85391,0.84143
332,0.85525,0.84193
333,0.8555,0.84252
334,0.85578,0.84342
335,0.85716,0.84665
336,0.85797,0.84982
337,0.8618,0.85029
338,0.86191,0.85057
339,0.86233,0.85127
340,0.86281,0.85302
341,0.86507,0.8542
342,0.86594,0.85474
343,0.86641,0.85495
344,0.86695,0.85581
345,0.86782,0.85588
346,0.86812,0.85636
347,0.86877,0.85655
348,0.86901,0.85669
349,0.87208,0.85702
350,0.87249,0.85893
351,0.87473,0.85956
352,0.87538,0.85998
353,0.87702,0.86024
354,0.87847,0.86163
355,0.87849,0.86198
356,0.87933,0.86304
357,0.87947,0.86332
358,0.88169,0.86364
359,0.88274,0.8659
360,0.88615,0.86923
361,0.8917,0.87565
362,0.89434,0.87581
363,0.89505,0.87757
364,0.89505,0.87757
365,0.89654,0.87947
366,0.89857,0.88008
367,0.89883,0.88196
368,0.8991,0.88217
369,0.89972,0.88294
370,0.89976,0.88375
371,0.89984,0.88687
372,0.90275,0.88715
373,0.9072,0.89672
374,0.90853,0.89733
375,0.90938,0.89875
376,0.91239,0.90405
377,0.91423,0.90885
378,0.9212,0.91033
379,0.92524,0.91197
380,0.92542,0.9122
381,0.92573,0.91262
382,0.92816,0.91297
383,0.92976,0.91369
384,0.93087,0.91482
385,0.93181,0.92005
386,0.93585,0.9214
387,0.93596,0.92293
388,0.93944,0.92382
389,0.94131,0.92509
390,0.94165,0.92715
391,0.94338,0.92963
392,0.95334,0.9378
393,0.95411,0.93853
394,0.95443,0.94421
395,0.95481,0.94611
396,0.9563,0.9465
397,0.9597,0.94782
398,0.96252,0.94784
399,0.96302,0.95031
400,0.96342,0.9519
401,0.96379,0.95342
402,0.96451,0.95363
403,0.96543,0.95375
404,0.9657,0.95669
405,0.96637,0.95699
406,0.96876,0.95815
407,0.97144,0.95847
408,0.97147,0.95905
409,0.97231,0.9593
410,0.97927,0.9659
411,0.9807,0.96692
412,0.98087,0.96869
413,0.98148,0.97435
414,0.98706,0.97667
415,0.98961,0.98417
416,0.99386,0.98764
417,0.99423,0.98764
418,0.99499,0.98853
419,0.99695,0.99019
420,1.00193,0.99092
421,1.00591,0.99271
422,1.00723,0.99378
423,1.0075,0.99567
424,1.00913,0.99616
425,1.01242,0.9968
426,1.01358,1.00257
427,1.01383,1.00731
428,1.01419,1.00835
429,1.01432,1.00906
430,1.01479,1.01001
431,1.01963,1.01146
432,1.01986,1.01174
433,1.02171,1.01217
434,1.02176,1.01632
435,1.02882,1.01702
436,1.03095,1.02266
437,1.03693,1.02457
438,1.03859,1.02973
439,1.04453,1.03078
440,1.04713,1.03089
441,1.05058,1.03211
442,1.05192,1.03318
443,1.05301,1.03559
444,1.05418,1.03842
445,1.05445,1.0399
446,1.05738,1.04249
447,1.05756,1.04503
448,1.05813,1.04913
449,1.05845,1.04955
450,1.05929,1.05173
451,1.06447,1.05257
452,1.06472,1.05312
453,1.06772,1.05649
454,1.07425,1.06686
455,1.09123,1.07449
456,1.09168,1.07605
457,1.09461,1.09474
458,1.10913,1.09836
459,1.1098,1.10005
460,1.11375,1.10206
461,1.11453,1.10657
462,1.11866,1.1086
463,1.12061,1.10919
464,1.12587,1.11005
465,1.126,1.11176
466,1.12733,1.11219
467,1.13573,1.11475
468,1.13725,1.12252
469,1.13734,1.1235
470,1.13775,1.12587
471,1.13779,1.12882
472,1.13831,1.13168
473,1.13859,1.13256
474,1.14088,1.13569
475,1.14314,1.13569
476,1.14659,1.14081
477,1.14839,1.14122
478,1.14878,1.14258
479,1.16814,1.15404
480,1.16897,1.1591
481,1.17362,1.16034
482,1.17413,1.16305
483,1.17478,1.1656
484,1.1788,1.17206
485,1.1806,1.17322
486,1.18196,1.1747
487,1.18212,1.17501
488,1.18461,1.17637
489,1.18515,1.17651
490,1.19365,1.17801
491,1.19391,1.18128
492,1.19524,1.18985
493,1.19702,1.19695
494,1.2002,1.19998
495,1.20692,1.20155
496,1.2098,1.20439
497,1.22441,1.21043
498,1.2273,1.2112
499,1.22819,1.22066
500,1.23519,1.22231
501,1.23611,1.22637
502,1.24474,1.2321
503,1.24923,1.23929
504,1.25615,1.24094
505,1.25752,1.24238
506,1.26142,1.24736
507,1.26558,1.2499
508,1.26638,1.25185
509,1.26708,1.25398
510,1.27491,1.25452
511,1.27958,1.25556
512,1.27964,1.25722
513,1.28179,1.26339
514,1.28318,1.26438
515,1.28487,1.26512
516,1.28671,1.27031
517,1.28711,1.27422
518,1.28832,1.27473
519,1.29225,1.28328
520,1.29387,1.28536
521,1.29637,1.28541
522,1.29913,1.2878
523,1.30242,1.29681
524,1.30697,1.29766
525,1.30902,1.3048
526,1.30905,1.31041
527,1.32285,1.31256
528,1.32936,1.32028
529,1.32955,1.32206
530,1.33027,1.32293
531,1.33221,1.32599
532,1.3331,1.32637
533,1.33947,1.33045
534,1.34025,1.33146
535,1.34444,1.34007
536,1.34684,1.35044
537,1.35655,1.35698
538,1.36643,1.36484
539,1.37089,1.38045
540,1.39133,1.38367
541,1.39356,1.39064
542,1.39459,1.39473
543,1.41263,1.39565
544,1.42372,1.40616
545,1.42398,1.41388
546,1.42796,1.4172
547,1.43419,1.42312
548,1.4351,1.42378
549,1.43919,1.42708
550,1.44324,1.43993
551,1.45611,1.44598
552,1.45694,1.44722
553,1.46011,1.45248
554,1.46074,1.45994
555,1.46744,1.46202
556,1.46846,1.4642
557,1.47008,1.46458
558,1.47707,1.46558
559,1.48422,1.46587
560,1.48586,1.47347
561,1.48654,1.48077
562,1.49238,1.48781
563,1.51104,1.48945
564,1.51968,1.49074
565,1.52039,1.49505
566,1.52536,1.49876
567,1.53807,1.49892
568,1.53853,1.5083
569,1.54197,1.52307
570,1.54669,1.53654
571,1.56058,1.54603
572,1.5703,1.55646
573,1.57197,1.56172
574,1.58864,1.58921
575,1.59619,1.59275
576,1.6024,1.59305
577,1.60311,1.59501
578,1.6059,1.59873
579,1.62301,1.60143
580,1.64328,1.60473
581,1.65506,1.63382
582,1.6629,1.64416
583,1.67168,1.65821
584,1.67221,1.66094
585,1.67283,1.67186
586,1.67411,1.67322
587,1.68149,1.6751
588,1.68717,1.69115
589,1.70083,1.69563
590,1.70895,1.69712
591,1.71392,1.69829
592,1.72387,1.70613
593,1.72503,1.71411
594,1.72548,1.71553
595,1.73821,1.72617
596,1.7412,1.72866
597,1.74314,1.73037
598,1.74366,1.73099
599,1.76297,1.74492
600,1.77364,1.77261
601,1.80159,1.80191
602,1.81372,1.80242
603,1.81721,1.80834
604,1.82036,1.81741
605,1.82444,1.81756
606,1.83443,1.8339
607,1.83722,1.84158
608,1.8445,1.84219
609,1.86151,1.85688
610,1.8781,1.87065
611,1.88633,1.87849
612,1.88691,1.87857
613,1.90423,1.89687
614,1.90482,1.89814
615,1.91575,1.90268
616,1.91783,1.90285
617,1.92328,1.91213
618,1.92353,1.91463
619,1.94205,1.91632
620,1.94312,1.94782
621,1.94459,1.9569
622,1.96393,1.97643
623,1.98248,1.97927
624,1.99384,1.98349
625,1.99734,1.98928
626,2.01407,1.99252
627,2.01726,1.9966
628,2.02073,2.00434
629,2.03117,2.00899
630,2.03335,2.00989
631,2.03481,2.02804
632,2.04633,2.03804
633,2.04739,2.04094
634,2.05265,2.04834
635,2.0578,2.05054
636,2.06669,2.06714
637,2.07356,2.06791
638,2.07388,2.06965
639,2.07519,2.07664
640,2.09512,2.08259
641,2.09598,2.08528
642,2.10906,2.09633
643,2.11792,2.09788
644,2.14444,2.10031
645,2.15883,2.13897
646,2.15917,2.14527
647,2.19033,2.1817
648,2.1991,2.19297
649,2.20026,2.19979
650,2.20249,2.20024
651,2.20322,2.20205
652,2.22067,2.21244
653,2.23689,2.23175
654,2.25156,2.25509
655,2.25839,2.26273
656,2.28844,2.27353
657,2.29158,2.27711
658,2.29263,2.29213
659,2.30508,2.30808
660,2.3085,2.31284
661,2.31474,2.32134
662,2.32972,2.32168
663,2.34018,2.32958
664,2.3425,2.33382
665,2.34673,2.33848
666,2.354,2.34879
667,2.37052,2.35674
668,2.37146,2.36115
669,2.37421,2.36886
670,2.37949,2.37482
671,2.38066,2.37665
672,2.39511,2.40247
673,2.39866,2.40546
674,2.4094,2.41291
675,2.42992,2.41974
676,2.43626,2.42176
677,2.43772,2.42261
678,2.44107,2.42402
679,2.44781,2.42841
680,2.45476,2.42876
681,2.46174,2.43151
682,2.46425,2.44533
683,2.46804,2.47074
684,2.47398,2.48284
685,2.48398,2.48839
686,2.49749,2.49068
687,2.50162,2.49173
688,2.50687,2.49637
689,2.50959,2.49861
690,2.51995,2.499
691,2.52151,2.50979
692,2.54384,2.52423
693,2.54668,2.52481
694,2.55785,2.52724
695,2.56026,2.5273
696,2.57289,2.54862
697,2.5793,2.55193
698,2.59032,2.56004
699,2.60964,2.57399
700,2.64223,2.60739
701,2.66069,2.61586
702,2.68277,2.67218
703,2.6829,2.69766
704,2.74178,2.70006
705,2.75353,2.71873
706,2.7552,2.74611
707,2.79292,2.78121
708,2.81319,2.81009
709,2.84969,2.84436
710,2.92046,2.91848
711,2.96122,2.95034
712,2.97493,2.96329
713,2.97701,2.97044
714,2.99274,2.98301
715,3.00905,3.00745
716,3.03904,3.02018
717,3.06478,3.04749
718,3.08074,3.07468
719,3.08074,3.0747
720,3.08074,3.0747
721,3.08074,3.0747
722,3.10463,3.08884
723,3.10494,3.0928
724,3.10604,3.11029
725,3.17863,3.14375
726,3.19911,3.17073
727,3.20837,3.24547
728,3.26283,3.257
729,3.27259,3.26081
730,3.28394,3.26708
731,3.28912,3.27597
732,3.29591,3.30634
733,3.31072,3.31396
734,3.32884,3.33836
735,3.38147,3.37356
736,3.38147,3.37356
737,3.40039,3.38859
738,3.40881,3.40216
739,3.4495,3.40225
740,3.44965,3.40686
741,3.44965,3.4419
742,3.44965,3.44204
743,3.46752,3.44204
744,3.46927,3.44204
745,3.48741,3.46796
746,3.48795,3.4837
747,3.49844,3.48691
748,3.50413,3.49956
749,3.53569,3.52496
750,3.55404,3.53659
751,3.5563,3.55244
752,3.573,3.57207
753,3.58024,3.58101
754,3.59528,3.59524
755,3.61406,3.61891
756,3.62098,3.62245
757,3.63758,3.63758
758,3.63758,3.63758
759,3.63758,3.63758
760,3.63758,3.63758
761,3.63758,3.63758
762,3.63758,3.63758
763,3.63758,3.63758
764,3.63905,3.64004
765,3.64942,3.64937
766,3.64969,3.65402
767,3.6666,3.70073
768,3.70246,3.70991
769,3.71025,3.77046
770,3.76888,3.77057
771,3.7769,3.77088
772,3.82805,3.82064
773,3.8892,3.87221
774,3.90053,3.89394
775,3.93285,3.93488
776,3.93943,3.93871
777,4.07604,4.07589
778,4.13634,4.11904
779,4.13773,4.13886
780,4.13983,4.2076
781,4.21749,4.21886
782,4.22815,4.21887
783,4.22819,4.21902
784,4.22834,4.21902
785,4.22834,4.22724
786,4.2329,4.23109
787,4.28014,4.23448
788,4.3493,4.34679
789,4.41711,4.36312
790,4.43751,4.4858
791,4.50552,4.54231
792,4.59439,4.57507
793,4.6127,4.59396
794,4.64639,4.67935
795,4.65847,4.69079
796,4.68116,4.76391
797,4.79876,4.95139
798,4.96382,5.13634
799,5.15858,5.31347
800,5.2477,5.32835
801,5.31426,5.3481
802,5.32982,5.40447
803,5.39783,5.44982
804,5.46182,5.60713
805,5.70286,5.72508
0,5.72246,5.77215
806,5.72426,5.82716
807,5.82309,6.0258
808,6.01684,6.11863
809,6.13195,6.14582
810,6.14271,6.17151
811,6.18429,6.2106
812,6.20707,6.32345
813,6.242,6.85248
814,7.04007,7.7057
815,7.69367,7.7312
816,7.70147,7.73682
817,7.83024,7.97577
818,7.99329,8.05397
819,8.07046,8.3282
820,8.34634,8.49075
821,8.54582,8.55836
822,8.61964,8.63805
823,8.7099,8.6412
824,8.75644,8.69515
825,8.81146,8.81571
826,9.03842,9.13348
827,9.33203,9.14216
828,9.36998,9.22416
829,9.58834,9.26452
830,9.76404,9.61249
831,9.90724,9.7177
832,9.95417,9.89098
833,9.96033,9.89633
834,10.03315,10.00816
835,10.33564,10.27055
836,10.41746,10.27107
837,10.48967,10.32316
838,10.78088,10.57225
839,10.823,10.62434
840,10.82901,10.62898
841,10.86271,10.63878
842,10.87474,10.761
843,10.89691,10.78524
844,10.96619,10.85744
845,11.03478,10.93377
846,11.10217,10.97305
847,11.11661,10.97502
848,11.12865,10.99978
849,11.15272,11.0168
850,11.22251,11.09158
851,11.2562,11.0984
852,11.28027,11.17358
853,11.30915,11.21948
854,11.48364,11.30612
855,11.53659,11.33087
856,11.54621,11.43659
857,11.56426,11.45103
858,11.80218,11.62122
859,11.92286,11.64167
860,12.21167,12.0668
861,12.52695,12.26948
862,12.59193,12.37928
863,12.60711,12.38449
864,12.71828,12.46081
865,12.87111,12.67742
866,12.9048,12.71352
867,13.20925,13.05286
868,13.25257,13.11681
869,13.28868,13.24058
870,13.38615,13.26379
871,13.39337,13.27432
872,13.41021,13.30711
873,13.53055,13.41438
874,13.54619,13.45821
875,13.57717,13.58663
876,13.71346,13.59075
877,13.74956,13.70628
878,13.91323,13.87966
879,14.16833,14.05232
880,14.24655,14.10751
881,14.25858,14.16836
882,14.26701,14.27357
883,14.28024,14.35454
884,14.46797,14.47676
885,14.74835,14.49177
886,14.8735,14.67995
887,15.23002,15.10755
888,15.26001,15.20844
889,15.42204,15.22214
890,15.59311,15.47313
891,15.61838,15.53863
892,15.81813,15.58659
893,15.93433,15.65054
894,15.97818,15.80712
895,16.02391,15.86044
896,16.60716,16.514
897,16.62994,16.52603
898,16.86385,16.73922
899,16.92402,16.83618
900,16.93244,17.0043
901,17.2601,17.30556
902,17.5995,17.58823
903,17.78893,17.67457
904,17.88907,17.7326
905,17.98538,17.76344
906,18.39034,18.33354
907,18.68014,18.63627
908,19.26455,19.2793
909,19.34999,19.31112
910,19.48213,19.36836
911,19.99676,19.84073
912,20.03229,20.07902
913,20.58223,20.49212
914,20.65804,20.59165
915,21.15984,21.00526
916,21.23981,21.23378
917,21.61498,21.5597
918,21.76258,21.6798
919,21.83965,21.75769
920,21.85538,21.79901
921,22.05063,22.14736
922,22.27054,22.18832
923,22.28511,22.24195
924,22.30546,22.2961
925,22.57378,22.29685
926,22.68517,22.54829
927,22.69051,22.57516
928,22.9721,22.91209
929,23.12162,22.96448
930,23.17185,23.06813
931,23.31024,23.15722
932,23.31246,23.31207
933,23.31397,23.31877
934,23.67739,23.58409
935,23.82212,23.93135
936,24.20242,23.99225
937,24.35485,24.19001
938,24.49653,24.55333
939,24.86498,24.94432
940,25.67484,25.68954
941,25.92273,25.80248
942,26.34992,26.28519
943,26.71454,26.61268
944,26.7844,26.78835
945,27.77918,27.69082
946,27.82764,27.72921
947,28.55194,28.61984
948,29.26205,29.17838
949,29.33064,29.22995
950,29.97323,30.07264
951,30.07099,30.1432
952,30.48586,30.38001
953,30.55337,30.46696
954,31.54361,31.53935
955,31.74538,31.79539
956,31.84205,31.87147
957,32.08912,31.96508
958,32.08994,32.05403
959,32.09475,32.10561
960,32.13682,32.1326
961,32.29692,32.26651
962,32.29692,32.26651
963,32.29692,32.26651
964,32.29692,32.26651
965,32.29692,32.26651
966,32.4329,32.39183
967,32.45576,32.53881
968,32.49667,32.54345
969,32.55443,32.5548
970,32.6844,32.57749
971,32.77345,32.79048
972,33.54239,33.53724
973,33.60376,33.64297
974,33.68318,33.66978
975,33.8312,33.88948
976,33.89497,33.89257
977,33.94552,34.02769
978,34.18017,34.18963
979,34.35706,34.38251
980,34.38354,34.39231
981,34.44618,34.4368
982,34.53035,34.52485
983,34.53636,34.53568
984,34.53636,34.53671
0,34.53877,34.53774
985,34.53877,34.53877
986,34.53877,34.53877
987,34.53877,34.53877
988,34.53877,34.53877
989,34.53877,34.53877
990,34.53877,34.53877
991,34.53877,34.53877
992,34.53877,34.53877
993,34.53877,34.53877
994,34.53877,34.53877
995,34.53877,34.53877
996,34.53877,34.53877
997,34.53877,34.53877
998,34.53877,34.53877
999,34.53877,34.53877
1000,34.53877,34.53877
1001,34.53877,34.53877
1002,34.53877,34.53877
1003,34.53877,34.53877
1004,34.53877,34.53877
1005,34.53877,34.53877
1006,34.53877,34.53877
1007,34.53877,34.53877
1008,34.53877,34.53877
1009,34.53877,34.53877
1010,34.53877,34.53877
1011,34.53877,34.53877
1012,34.53877,34.53877
1013,34.53877,34.53877
1014,34.53877,34.53877
1015,34.53877,34.53877
1016,34.53877,34.53877
1017,34.53877,34.53877
1018,34.53877,34.53877
1019,34.53877,34.53877
1020,34.53877,34.53877
1021,34.53877,34.53877
1022,34.53877,34.53877
1023,34.53877,34.53877
1024,34.53877,34.53877
1025,34.53877,34.53877
1026,34.53877,34.53877
1027,34.53877,34.53877
1028,34.53877,34.53877
1029,34.53877,34.53877
1030,34.53877,34.53877
1031,34.53877,34.53877
1032,34.53877,34.53877
1033,34.53877,34.53877
1034,34.53877,34.53877
1035,34.53877,34.53877
1036,34.53877,34.53877
1037,34.53877,34.53877
1038,34.53877,34.53877
1039,34.53877,34.53877
1040,34.53877,34.53877
1041,34.53877,34.53877
1042,34.53877,34.53877
1043,34.53877,34.53877
