Rank,PublicScore,PrivateScore
143,0.4176,0.41932
144,0.4177,0.4194
145,0.41774,0.41954
146,0.41782,0.41955
147,0.41782,0.41956
148,0.41805,0.41956
149,0.41823,0.41961
150,0.41823,0.41966
151,0.41825,0.41966
152,0.4183,0.41973
153,0.41832,0.41979
154,0.41837,0.41987
155,0.41841,0.41992
156,0.41858,0.41994
157,0.41865,0.41994
158,0.41867,0.41994
159,0.4187,0.41998
160,0.41873,0.42
161,0.41873,0.42
162,0.41879,0.42001
163,0.4188,0.42006
164,0.41885,0.42009
165,0.4189,0.42009
166,0.41892,0.42009
167,0.41895,0.42021
168,0.41895,0.42021
169,0.41899,0.42026
170,0.41912,0.4203
171,0.41913,0.42032
172,0.41914,0.42032
173,0.4192,0.42035
174,0.41925,0.42041
175,0.41925,0.42043
176,0.41926,0.42048
177,0.41939,0.42049
178,0.4194,0.42054
179,0.4194,0.42063
180,0.41941,0.42072
181,0.41942,0.42073
182,0.41943,0.42075
183,0.41948,0.42078
184,0.41951,0.42079
185,0.41952,0.42086
186,0.41959,0.42088
187,0.41967,0.42095
188,0.41969,0.42096
189,0.41971,0.42102
190,0.41973,0.4211
191,0.41974,0.42112
192,0.41985,0.42114
193,0.41986,0.42132
194,0.41989,0.42133
195,0.41991,0.42137
196,0.42012,0.42138
197,0.42021,0.4214
198,0.42022,0.42147
199,0.42027,0.42158
200,0.42029,0.42163
201,0.4203,0.42174
202,0.42049,0.42177
203,0.42053,0.42189
204,0.42055,0.4219
205,0.42058,0.4219
206,0.42061,0.4219
207,0.42062,0.42193
208,0.42065,0.42193
209,0.42075,0.42196
210,0.42076,0.42197
211,0.42087,0.42202
212,0.4209,0.42205
213,0.42092,0.42212
214,0.42109,0.42223
215,0.42114,0.42229
216,0.42117,0.4223
217,0.4212,0.42232
218,0.4212,0.42234
219,0.42124,0.42235
220,0.42129,0.42237
221,0.4213,0.42241
222,0.42131,0.42241
223,0.42134,0.42249
224,0.42139,0.4225
225,0.4214,0.42253
226,0.42142,0.42255
227,0.42149,0.42264
228,0.42154,0.42285
229,0.4216,0.42286
230,0.42164,0.42288
231,0.42164,0.423
232,0.42165,0.42301
233,0.42168,0.42306
234,0.42169,0.42314
235,0.42183,0.42314
236,0.42203,0.42314
237,0.4222,0.42325
238,0.42226,0.42346
239,0.42228,0.42356
240,0.42234,0.42356
241,0.42242,0.42371
242,0.42243,0.42386
243,0.42244,0.42391
244,0.42244,0.42392
245,0.42261,0.42393
246,0.42264,0.42395
247,0.42264,0.42398
248,0.42273,0.42398
249,0.4228,0.42404
250,0.42287,0.42405
251,0.42289,0.42409
252,0.42289,0.42411
253,0.42307,0.42417
254,0.4231,0.42418
255,0.42317,0.42423
256,0.42319,0.42423
257,0.42328,0.42424
258,0.42335,0.42432
259,0.42343,0.42439
260,0.42347,0.42456
261,0.42358,0.42463
262,0.42361,0.42465
263,0.42364,0.42468
264,0.42371,0.4247
265,0.42391,0.42477
266,0.42392,0.42497
267,0.42398,0.42497
268,0.42408,0.42498
269,0.4241,0.42511
270,0.4241,0.42519
271,0.4241,0.42526
272,0.42422,0.42534
273,0.42423,0.42545
274,0.4244,0.42569
275,0.42449,0.42571
276,0.42449,0.42572
277,0.42455,0.4258
278,0.42456,0.42581
279,0.42456,0.42588
280,0.42469,0.42601
281,0.42489,0.42613
282,0.42493,0.4262
283,0.42508,0.42633
284,0.42509,0.42633
285,0.42513,0.42637
286,0.42516,0.42637
287,0.42516,0.42639
288,0.42542,0.42648
289,0.42558,0.42652
290,0.42567,0.42654
291,0.42568,0.42675
292,0.42575,0.42677
293,0.42577,0.42678
294,0.42578,0.42679
295,0.4258,0.42687
296,0.42586,0.42703
297,0.42591,0.42706
298,0.42605,0.42711
299,0.4262,0.42715
300,0.42621,0.42734
301,0.42628,0.42739
302,0.42631,0.4274
303,0.42637,0.42753
304,0.42642,0.42755
305,0.42643,0.42759
306,0.42651,0.42761
307,0.42652,0.42764
308,0.42653,0.42767
309,0.42668,0.42776
310,0.42668,0.4278
311,0.4267,0.4278
312,0.4267,0.42789
313,0.4268,0.42792
314,0.4268,0.42793
315,0.42687,0.42794
316,0.42688,0.42801
317,0.42694,0.42801
318,0.42702,0.42802
319,0.42704,0.42808
320,0.42708,0.42822
321,0.42713,0.42827
322,0.42721,0.42835
323,0.42721,0.42836
324,0.42729,0.42839
325,0.4273,0.42843
326,0.42734,0.42843
327,0.42739,0.42862
328,0.42741,0.42865
329,0.42749,0.4287
330,0.42767,0.4288
331,0.42767,0.42882
332,0.42768,0.42885
333,0.42769,0.42903
334,0.4277,0.42905
335,0.42771,0.42911
336,0.42781,0.42913
337,0.42787,0.42918
338,0.4279,0.42922
339,0.42803,0.42925
340,0.42807,0.42942
341,0.42808,0.42955
342,0.42809,0.42958
343,0.42815,0.42976
344,0.42828,0.42977
345,0.42829,0.42996
346,0.42833,0.43001
347,0.42844,0.43006
348,0.42845,0.43006
349,0.42865,0.43029
350,0.42887,0.43049
351,0.42907,0.4308
352,0.4291,0.43081
353,0.42932,0.43083
354,0.42937,0.43096
355,0.4294,0.43104
356,0.42952,0.43108
357,0.42965,0.43108
358,0.42983,0.43115
359,0.42985,0.43116
360,0.42992,0.43117
361,0.42997,0.43126
362,0.43013,0.43131
363,0.43015,0.43133
364,0.43015,0.43134
365,0.43016,0.43146
366,0.43022,0.4315
367,0.43033,0.43154
368,0.4304,0.43185
369,0.43049,0.43188
370,0.43051,0.43188
371,0.43082,0.43193
372,0.43086,0.43201
373,0.43093,0.43212
374,0.43107,0.43221
375,0.43122,0.43222
376,0.43124,0.43222
377,0.43129,0.43226
378,0.43136,0.43226
379,0.43138,0.43232
380,0.43139,0.43235
381,0.43142,0.43239
382,0.43148,0.43256
383,0.43165,0.43257
384,0.43179,0.4327
385,0.43203,0.43291
386,0.4322,0.43295
387,0.43227,0.43303
388,0.43238,0.4331
389,0.43241,0.43323
390,0.43241,0.43348
391,0.43246,0.43349
392,0.43246,0.43358
393,0.4325,0.43361
394,0.43254,0.43371
395,0.43263,0.43372
396,0.43266,0.43378
397,0.43273,0.43381
398,0.43285,0.43388
399,0.43306,0.43391
400,0.43306,0.43395
401,0.43318,0.43396
402,0.43337,0.43401
403,0.43343,0.43438
404,0.43355,0.43441
405,0.43359,0.43449
406,0.43391,0.43453
407,0.43393,0.43466
408,0.43397,0.43495
409,0.43406,0.43507
410,0.43409,0.43508
411,0.43412,0.43515
412,0.43412,0.43523
413,0.43413,0.43527
414,0.43415,0.43534
415,0.43439,0.43535
416,0.43445,0.43536
417,0.43461,0.43538
418,0.43469,0.4354
419,0.4347,0.43542
420,0.43478,0.43544
421,0.43479,0.43551
422,0.43483,0.43556
423,0.43515,0.43571
424,0.43516,0.43585
425,0.43518,0.43607
426,0.4352,0.43609
427,0.4353,0.43624
428,0.43531,0.43628
429,0.43543,0.43629
430,0.43545,0.43635
431,0.43549,0.43639
432,0.4355,0.43645
433,0.43575,0.4365
434,0.43576,0.43652
435,0.43583,0.43663
436,0.43589,0.43664
437,0.43595,0.43667
438,0.43597,0.43672
439,0.43605,0.43677
440,0.4361,0.43707
441,0.4362,0.43711
442,0.4363,0.43716
443,0.43633,0.43725
444,0.43637,0.4373
445,0.43644,0.4376
446,0.43648,0.43762
447,0.43651,0.43762
448,0.43653,0.43764
449,0.43669,0.43764
450,0.43675,0.43766
451,0.43676,0.43779
452,0.43683,0.4378
453,0.43686,0.43796
454,0.43686,0.43798
455,0.43688,0.43809
456,0.43688,0.43817
457,0.43693,0.43819
458,0.43704,0.43821
459,0.43705,0.43822
460,0.43712,0.43822
461,0.43719,0.43829
462,0.43721,0.43835
463,0.43723,0.43838
464,0.43735,0.43842
465,0.43739,0.43847
466,0.43741,0.43848
467,0.43756,0.43859
468,0.4376,0.43866
469,0.43761,0.43866
470,0.43775,0.43871
471,0.43777,0.43876
472,0.43779,0.4388
473,0.4378,0.43883
474,0.43782,0.43888
475,0.43786,0.43895
476,0.43791,0.439
477,0.43796,0.43904
478,0.43796,0.43907
479,0.43798,0.43913
480,0.43803,0.43914
481,0.43813,0.43916
482,0.43816,0.43918
483,0.43826,0.43923
484,0.43826,0.43925
485,0.43842,0.4393
486,0.43844,0.4393
487,0.43849,0.43939
488,0.43853,0.43945
489,0.43857,0.4395
490,0.43859,0.43951
491,0.43863,0.43952
492,0.43881,0.43953
493,0.4389,0.43954
494,0.4389,0.43956
495,0.43902,0.43957
496,0.43903,0.43958
497,0.43904,0.4396
498,0.43915,0.43961
499,0.43915,0.43962
500,0.43921,0.43966
501,0.43923,0.43984
502,0.43924,0.43984
503,0.43924,0.43985
504,0.43929,0.43988
505,0.43932,0.43999
506,0.43936,0.44019
507,0.4394,0.44033
508,0.43942,0.44048
509,0.43945,0.44051
510,0.43952,0.44053
511,0.43952,0.44055
512,0.43961,0.4406
513,0.43964,0.4406
514,0.43964,0.44077
515,0.43965,0.4408
516,0.43973,0.44083
517,0.43984,0.44089
518,0.43992,0.44098
519,0.44024,0.44107
520,0.44037,0.44116
521,0.44045,0.4412
522,0.44046,0.44121
523,0.4405,0.44128
524,0.4405,0.44134
525,0.44051,0.44138
526,0.44052,0.44143
527,0.44061,0.44156
528,0.44065,0.44157
529,0.44065,0.44159
530,0.44075,0.44162
531,0.4408,0.44169
532,0.44084,0.44173
533,0.44086,0.44178
534,0.4409,0.44184
535,0.44096,0.44191
536,0.44123,0.44199
537,0.44132,0.44213
538,0.44133,0.44217
539,0.44135,0.4422
540,0.44144,0.44227
541,0.44145,0.44236
542,0.44157,0.44239
543,0.44159,0.44244
544,0.44161,0.44249
545,0.44168,0.44254
546,0.44172,0.44268
547,0.44172,0.44274
548,0.44175,0.44278
549,0.44193,0.44287
550,0.44194,0.44289
551,0.44194,0.44289
552,0.44197,0.44291
553,0.44198,0.44295
554,0.44202,0.44297
555,0.4421,0.44299
556,0.44212,0.4431
557,0.4422,0.44313
558,0.44227,0.44316
559,0.44229,0.44323
560,0.44234,0.44324
561,0.44242,0.44331
562,0.44245,0.4434
563,0.44247,0.44349
564,0.44247,0.44355
565,0.44248,0.44365
566,0.44261,0.44375
567,0.44273,0.44375
568,0.44281,0.44376
569,0.44283,0.44378
570,0.44283,0.44378
571,0.44284,0.4439
572,0.44286,0.44392
573,0.44296,0.44394
574,0.44304,0.444
575,0.44306,0.4441
576,0.44308,0.44412
577,0.4431,0.44417
578,0.44314,0.44421
579,0.44317,0.44425
580,0.44326,0.44438
581,0.44336,0.44442
582,0.44338,0.44445
583,0.44344,0.44448
584,0.44347,0.44451
585,0.44348,0.44462
586,0.44355,0.44467
587,0.44358,0.44467
588,0.44367,0.44469
589,0.44368,0.4447
590,0.4437,0.44472
591,0.44375,0.44476
592,0.44376,0.44489
593,0.44376,0.44494
594,0.44379,0.44495
595,0.4438,0.44499
596,0.44387,0.44503
597,0.4439,0.44508
598,0.44392,0.44518
599,0.44393,0.44523
600,0.444,0.44524
601,0.44403,0.44524
602,0.44405,0.44536
603,0.44408,0.4454
604,0.44408,0.4454
605,0.4443,0.44546
606,0.44433,0.44546
607,0.44441,0.4455
608,0.44453,0.44552
609,0.44461,0.44561
610,0.44464,0.44563
611,0.44475,0.44563
612,0.4448,0.44566
613,0.44488,0.44567
614,0.44491,0.44578
615,0.44494,0.44595
616,0.44504,0.44597
617,0.44508,0.44598
618,0.4451,0.44603
619,0.44515,0.44614
620,0.44515,0.44629
621,0.44527,0.44635
622,0.44533,0.44655
623,0.44539,0.44658
624,0.4454,0.4466
625,0.44558,0.44663
626,0.44561,0.44669
627,0.44565,0.44684
628,0.44566,0.44684
629,0.44584,0.44687
630,0.4459,0.44701
631,0.44619,0.44703
632,0.4462,0.44719
633,0.44631,0.4472
634,0.4464,0.44721
635,0.44643,0.44731
636,0.44643,0.44754
637,0.44645,0.44756
638,0.44648,0.44761
639,0.44649,0.44763
640,0.4465,0.44767
641,0.44665,0.44769
642,0.44669,0.44769
643,0.44669,0.44772
644,0.4467,0.44772
645,0.44683,0.44774
646,0.44692,0.44777
647,0.44694,0.44777
648,0.44701,0.44784
649,0.44705,0.44787
650,0.44708,0.44808
651,0.44714,0.44814
652,0.44714,0.44819
653,0.44715,0.44819
654,0.44718,0.44826
655,0.44718,0.44828
656,0.44737,0.44832
657,0.44747,0.44834
658,0.44748,0.44845
659,0.44759,0.44847
660,0.44763,0.4485
661,0.44765,0.4486
662,0.44765,0.44863
663,0.44767,0.44864
664,0.4477,0.44869
665,0.44773,0.44871
666,0.44779,0.44883
667,0.4478,0.44883
668,0.44792,0.44883
669,0.44794,0.44884
670,0.44801,0.4489
671,0.44805,0.44894
672,0.44806,0.44896
673,0.44809,0.44902
674,0.4482,0.44911
675,0.44822,0.44914
676,0.44823,0.44922
677,0.44859,0.44925
678,0.44862,0.4494
679,0.44869,0.44942
680,0.44873,0.44954
681,0.44874,0.44954
682,0.4488,0.44963
683,0.44881,0.44966
684,0.44887,0.44971
685,0.44888,0.44974
686,0.449,0.44976
687,0.44903,0.44977
688,0.44905,0.4498
689,0.44911,0.44981
690,0.44912,0.44983
691,0.44914,0.44987
692,0.44918,0.44995
693,0.44922,0.44996
694,0.44932,0.44999
695,0.44934,0.45007
696,0.44936,0.45008
697,0.44939,0.45016
698,0.44944,0.45021
699,0.44944,0.4504
700,0.44946,0.45056
701,0.44958,0.45065
702,0.4497,0.45068
703,0.44974,0.45078
704,0.44974,0.45103
705,0.44975,0.45111
706,0.44979,0.45123
707,0.44989,0.45127
708,0.45006,0.45135
709,0.45008,0.45144
710,0.45014,0.4515
711,0.45022,0.45153
712,0.45025,0.45165
713,0.45028,0.45167
714,0.45028,0.45168
715,0.45046,0.4517
716,0.45057,0.4517
717,0.45057,0.45179
718,0.45059,0.45183
719,0.45075,0.45204
720,0.45075,0.45219
721,0.45084,0.45226
722,0.45084,0.45227
723,0.45099,0.4523
724,0.451,0.45238
725,0.45103,0.45241
726,0.45118,0.45242
727,0.45125,0.45244
728,0.45125,0.45264
729,0.45126,0.45267
730,0.45136,0.45271
731,0.45151,0.45281
732,0.45154,0.45288
733,0.45157,0.45294
734,0.45161,0.45296
735,0.45164,0.45297
736,0.45165,0.45302
737,0.45165,0.45322
738,0.45172,0.45334
739,0.45195,0.45335
740,0.45206,0.45343
741,0.45213,0.45345
742,0.45223,0.45351
743,0.45226,0.45371
744,0.45254,0.45398
745,0.45278,0.45403
746,0.45279,0.45405
747,0.45281,0.45405
748,0.45301,0.45407
749,0.45306,0.45407
750,0.45312,0.45416
751,0.45315,0.4542
752,0.45318,0.45426
753,0.45324,0.4544
754,0.45336,0.45442
755,0.45337,0.45446
756,0.45343,0.4545
757,0.45343,0.45453
758,0.45368,0.45455
759,0.45372,0.45457
760,0.45378,0.45462
761,0.45387,0.45467
762,0.45397,0.4547
763,0.45399,0.45479
764,0.45412,0.45489
765,0.45419,0.4549
766,0.4542,0.45503
767,0.45424,0.45507
768,0.45429,0.45508
769,0.4543,0.45516
770,0.45444,0.45519
771,0.45444,0.45531
772,0.45445,0.45534
773,0.45455,0.45541
774,0.45458,0.45542
775,0.4546,0.45543
776,0.45464,0.45546
777,0.45467,0.4555
778,0.4548,0.45554
779,0.4548,0.45556
780,0.45482,0.45556
781,0.45484,0.45559
782,0.45487,0.4556
783,0.45489,0.45563
784,0.45495,0.45564
785,0.45503,0.45574
786,0.45511,0.45576
787,0.45516,0.45579
788,0.45518,0.45595
789,0.45524,0.45597
790,0.45525,0.45597
791,0.45526,0.45597
792,0.45527,0.45598
793,0.45528,0.45601
794,0.45528,0.45602
795,0.45536,0.45604
796,0.45543,0.45607
797,0.45545,0.45608
798,0.45545,0.4561
799,0.45546,0.45611
800,0.45549,0.45615
801,0.4555,0.45616
802,0.45553,0.4562
803,0.45553,0.45622
804,0.45558,0.45622
805,0.45558,0.45623
806,0.4556,0.45626
807,0.45566,0.45629
808,0.45566,0.45631
809,0.45571,0.45634
810,0.45574,0.45635
811,0.45574,0.45636
812,0.45577,0.45638
813,0.45578,0.4564
814,0.45579,0.4564
815,0.4558,0.45642
816,0.45586,0.45646
817,0.4559,0.45648
818,0.4559,0.45651
819,0.45596,0.45663
820,0.45597,0.45667
821,0.45598,0.4567
822,0.45603,0.45672
823,0.45603,0.45679
824,0.45607,0.45679
825,0.45611,0.45684
826,0.45612,0.45685
827,0.45612,0.45686
828,0.45614,0.45686
829,0.45615,0.45688
830,0.45615,0.45689
831,0.45616,0.45693
832,0.45618,0.45696
833,0.45622,0.45708
834,0.45625,0.45708
835,0.45629,0.45708
836,0.45633,0.45714
837,0.45635,0.4572
838,0.45635,0.45721
839,0.45638,0.45723
840,0.45638,0.45723
841,0.45639,0.45723
842,0.4564,0.45727
843,0.45644,0.45729
844,0.45644,0.45734
845,0.45646,0.45736
846,0.45646,0.45738
847,0.45655,0.4574
848,0.45656,0.4574
849,0.45659,0.45745
850,0.4566,0.45749
851,0.45662,0.45751
852,0.45664,0.45751
853,0.45665,0.45759
854,0.45666,0.4577
855,0.45669,0.45772
856,0.45673,0.45775
857,0.45677,0.45776
858,0.45678,0.45778
859,0.45682,0.45778
860,0.45693,0.45801
861,0.45693,0.45804
862,0.457,0.45807
863,0.45702,0.45808
864,0.45705,0.45825
865,0.45707,0.45825
866,0.45708,0.45827
867,0.45711,0.45832
868,0.45712,0.45833
869,0.45713,0.45842
870,0.45715,0.45843
871,0.45715,0.45847
872,0.45722,0.45849
873,0.45724,0.45853
874,0.45738,0.45867
875,0.45749,0.45868
876,0.45761,0.45875
877,0.45763,0.45875
878,0.4577,0.45891
879,0.45803,0.45897
880,0.4581,0.45916
881,0.45811,0.45921
882,0.45815,0.45938
883,0.45817,0.45947
884,0.45824,0.45956
885,0.45831,0.45967
886,0.45831,0.4597
887,0.45857,0.45979
888,0.45886,0.45986
889,0.45909,0.46013
890,0.45909,0.46013
891,0.45925,0.46014
892,0.45936,0.46017
893,0.45937,0.46023
894,0.45965,0.46049
895,0.45972,0.46051
896,0.45979,0.46051
897,0.45981,0.46052
898,0.45985,0.46054
899,0.46003,0.46056
900,0.46007,0.46058
901,0.46015,0.46072
902,0.46019,0.46077
903,0.46032,0.46102
904,0.46041,0.46121
905,0.46054,0.46141
906,0.46067,0.46151
907,0.46069,0.46151
908,0.46083,0.46176
909,0.46094,0.46176
910,0.46097,0.4621
911,0.46098,0.46211
912,0.461,0.46212
913,0.46105,0.46215
914,0.46106,0.46227
915,0.4611,0.46249
916,0.46111,0.46258
917,0.46116,0.46267
918,0.46122,0.46274
919,0.46144,0.4628
920,0.46157,0.46282
921,0.46161,0.46285
922,0.46162,0.46287
923,0.46169,0.46308
924,0.46172,0.46308
925,0.46174,0.46311
926,0.46188,0.46312
927,0.46192,0.46323
928,0.46197,0.46341
929,0.46209,0.46342
930,0.46212,0.46351
931,0.46216,0.46356
932,0.46223,0.46358
933,0.46241,0.46363
934,0.46247,0.46366
935,0.46247,0.46371
936,0.46262,0.46371
937,0.46264,0.46377
938,0.46268,0.46378
939,0.46278,0.4638
940,0.46284,0.46385
941,0.46291,0.46403
942,0.46298,0.46403
943,0.46306,0.46406
944,0.4631,0.46409
945,0.4631,0.46412
946,0.46316,0.46413
947,0.46325,0.46414
948,0.46328,0.46423
949,0.46328,0.4643
950,0.46344,0.46433
951,0.46353,0.46436
952,0.46362,0.46441
953,0.46364,0.46446
954,0.46365,0.46456
955,0.46369,0.46471
956,0.46372,0.46474
957,0.46378,0.46477
958,0.4639,0.46482
959,0.46394,0.46488
960,0.46401,0.46489
961,0.46409,0.46489
962,0.46419,0.46493
963,0.46421,0.46494
964,0.46436,0.46506
965,0.4644,0.46527
966,0.46446,0.46538
967,0.46448,0.46542
968,0.46455,0.4655
969,0.46456,0.46558
970,0.4646,0.46561
971,0.46464,0.46565
972,0.46476,0.46589
973,0.46478,0.46589
974,0.46485,0.46593
975,0.46488,0.46596
976,0.46489,0.46596
977,0.46504,0.46605
978,0.46509,0.4662
979,0.46512,0.46631
980,0.46517,0.46653
981,0.46538,0.46664
982,0.46544,0.46665
983,0.46547,0.46674
984,0.46579,0.46692
985,0.46585,0.46693
986,0.46598,0.46695
987,0.46603,0.46728
988,0.46605,0.46734
989,0.46624,0.46743
990,0.46642,0.46757
991,0.46647,0.46768
992,0.4665,0.4678
993,0.46656,0.46789
994,0.46668,0.46812
995,0.46682,0.46824
996,0.46688,0.46825
997,0.46689,0.46831
998,0.46702,0.46832
999,0.46704,0.46857
1000,0.4675,0.46861
1001,0.46755,0.46868
1002,0.46756,0.46877
1003,0.46802,0.46881
1004,0.46806,0.46899
1005,0.4681,0.4692
1006,0.46839,0.46922
1007,0.46855,0.46932
1008,0.46855,0.46934
1009,0.46861,0.46946
1010,0.46862,0.46955
1011,0.46863,0.46956
1012,0.46875,0.46959
1013,0.46886,0.46959
1014,0.46886,0.46962
1015,0.46895,0.46969
1016,0.4691,0.46988
1017,0.46917,0.46991
1018,0.46921,0.46994
1019,0.46926,0.4702
1020,0.46927,0.47035
1021,0.4693,0.47037
1022,0.46955,0.47042
1023,0.46965,0.47043
1024,0.46968,0.47044
1025,0.4698,0.47052
1026,0.46986,0.47054
1027,0.46986,0.47054
1028,0.46986,0.47054
1029,0.46986,0.47063
1030,0.46998,0.47064
1031,0.47003,0.47076
1032,0.47003,0.47084
1033,0.47003,0.47088
1034,0.47003,0.47103
1035,0.47003,0.47104
1036,0.47003,0.47104
1037,0.4701,0.47104
1038,0.47011,0.47104
1039,0.47026,0.47104
1040,0.47029,0.47107
1041,0.47033,0.47139
1042,0.47059,0.47151
1043,0.47062,0.47172
1044,0.47071,0.47179
1045,0.47081,0.47181
1046,0.47097,0.47185
1047,0.47118,0.47198
1048,0.47119,0.47219
1049,0.47119,0.47232
1050,0.47129,0.47232
1051,0.47136,0.47232
1052,0.4714,0.47232
1053,0.47151,0.47242
1054,0.47152,0.47242
1055,0.47157,0.47242
1056,0.47157,0.47242
1057,0.47157,0.47242
1058,0.47157,0.47242
1059,0.47157,0.47246
1060,0.47157,0.47255
1061,0.47157,0.47256
1062,0.47168,0.47272
1063,0.47168,0.47279
1064,0.4717,0.47279
1065,0.47175,0.47286
1066,0.47182,0.47287
1067,0.47182,0.47298
1068,0.47184,0.47301
1069,0.47184,0.47301
1070,0.47184,0.47306
1071,0.47193,0.47315
1072,0.47196,0.47327
1073,0.47199,0.47328
1074,0.472,0.47328
1075,0.472,0.47328
1076,0.47204,0.47328
1077,0.47222,0.47335
1078,0.47226,0.47336
1079,0.47232,0.47343
1080,0.47232,0.47346
1081,0.47232,0.47359
1082,0.47232,0.47364
1083,0.47239,0.47368
1084,0.47249,0.4737
1085,0.47261,0.47371
1086,0.4727,0.47374
1087,0.4728,0.4738
1088,0.47293,0.47409
1089,0.47294,0.4743
1090,0.47296,0.47446
1091,0.47299,0.4746
1092,0.47302,0.47476
1093,0.47306,0.47478
1094,0.47309,0.47504
1095,0.47314,0.47506
1096,0.47317,0.47511
1097,0.47323,0.47518
1098,0.47323,0.4752
1099,0.47375,0.47523
1100,0.47391,0.47537
1101,0.47394,0.47565
1102,0.47404,0.47565
1103,0.47418,0.47572
1104,0.47421,0.47582
1105,0.47431,0.47597
1106,0.47475,0.47619
1107,0.47489,0.4763
1108,0.475,0.4763
1109,0.47523,0.47635
1110,0.47535,0.47665
1111,0.47539,0.47694
1112,0.47546,0.47694
1113,0.47573,0.47702
1114,0.47576,0.47705
1115,0.47582,0.47715
1116,0.47596,0.47723
1117,0.47605,0.47726
1118,0.47612,0.47738
1119,0.47614,0.47763
1120,0.47621,0.47765
1121,0.47624,0.47765
1122,0.4764,0.4777
1123,0.47641,0.47779
1124,0.47646,0.47803
1125,0.47655,0.47803
1126,0.47662,0.47817
1127,0.47663,0.47822
1128,0.47666,0.47826
1129,0.47669,0.47846
1130,0.47669,0.47847
1131,0.47677,0.47863
1132,0.47699,0.47881
1133,0.47706,0.47883
1134,0.47745,0.47884
1135,0.47752,0.47896
1136,0.47752,0.47917
1137,0.47753,0.4792
1138,0.47758,0.47952
1139,0.47798,0.47956
1140,0.47805,0.47959
1141,0.47807,0.47965
1142,0.47817,0.47969
1143,0.47821,0.47971
1144,0.47825,0.47972
1145,0.47838,0.47987
1146,0.47863,0.47989
1147,0.47877,0.48008
1148,0.47878,0.48012
1149,0.47891,0.48042
1150,0.47892,0.48045
1151,0.47894,0.48059
1152,0.47897,0.48062
